,video_id,trending_date,publish_time,views,likes,dislikes,comment_count,comments_disabled,ratings_disabled,category_title,Country,Unnamed: 0,duration_in_minutes
5434,uVW2N-kv7C4,18.22.03,2018-03-20T21:53:03.000Z,164091,1039,113,141,False,False,Entertainment,DE,,44
5435,w97IljVE7-g,18.16.02,2018-02-15T17:56:03.000Z,6751,703,12,120,False,False,Music,RU,,40
5436,bYvQmusLaxw,17.21.12,2017-12-20T02:49:11.000Z,232762,15515,329,3601,False,False,Entertainment,CA,,47
5437,1J-uqOJSNTs,17.11.12,2017-12-09T10:11:01.000Z,197343,6663,880,1767,False,False,Entertainment,RU,,31
5438,Y7CvwKzkBr8,18.06.05,2018-05-05T17:50:04.000Z,748172,5431,630,1163,False,False,Entertainment,FR,,30
5439,zb9n6SKOZao,18.01.06,2018-05-31T02:17:50.000Z,20147,1669,24,131,False,False,News & Politics,KR,,32
5440,1WEBPCWaDIQ,18.04.04,2018-04-03T22:39:17.000Z,20393,1446,95,158,False,False,Howto & Style,MX,,46
5441,iMJ2lDbqpSw,18.12.06,2018-06-11T21:34:53.000Z,2988051,22281,1996,3425,False,False,Entertainment,DE,,29
5442,7C3gLMZ0ILg,18.01.02,2018-01-27T22:52:19.000Z,145611,3661,539,1548,False,False,People & Blogs,KR,,45
5443,v_Vlkm2ScUM,18.07.02,2018-02-05T09:35:56.000Z,62366,953,135,378,False,False,Education,KR,,26
5444,VMRIc4ayRlM,17.22.11,2017-11-19T19:48:04.000Z,108845,3131,477,3530,False,False,Entertainment,US,,44
5445,RziHpvCDnK8,18.29.05,2018-05-27T20:44:14.000Z,278053,1537,131,1425,False,False,People & Blogs,CA,,36
5446,2znBeYWMPBM,18.06.06,2018-06-06T01:00:00.000Z,85638,4381,65,2684,False,False,Gaming,CA,,33
5447,n5UJW1142N4,17.24.12,2017-12-18T09:11:17.000Z,482666,1827,2762,829,False,False,News & Politics,IN,,48
5448,6CdKIUZypwE,18.11.05,2018-05-09T03:30:01.000Z,211632,602,120,134,False,False,Entertainment,DE,,51
5449,IxXisJXcVh0,18.02.02,2018-02-01T20:20:52.000Z,71454,396,61,59,False,False,Film & Animation,RU,,52
5450,g_c79qjMpVs,18.03.05,2018-05-02T14:23:13.000Z,235155,2196,323,726,False,False,Film & Animation,DE,,48
5451,dkH-Nu23KEo,18.11.02,2018-02-10T20:56:03.000Z,112192,3981,77,855,False,False,Science & Technology,CA,,26
5452,NDI4wwHMNI0,18.27.01,2018-01-26T06:00:04.000Z,71127,546,49,78,False,False,Entertainment,KR,,45
5453,bqlbSi0hsqY,18.24.04,2018-04-23T03:25:21.000Z,40194,3547,50,106,False,False,Education,IN,,48
5454,B8-hdDXyAQQ,18.06.01,2018-01-05T13:00:00.000Z,5466,291,10,35,False,False,Education,DE,,29
5455,ZY7jL2KqwW4,18.04.01,2018-01-02T17:03:49.000Z,375012,2190,242,428,False,False,Comedy,IN,,43
5456,h9_k6AxZo-0,18.23.04,2018-04-22T14:47:36.000Z,3489,223,8,27,False,False,Howto & Style,FR,,38
5457,9bcjRSV99oE,18.18.05,2018-05-17T06:19:09.000Z,39255,255,34,29,False,False,Film & Animation,RU,,47
5458,zPZKuF1BKkQ,17.26.12,2017-12-25T14:01:45.000Z,45217,2739,66,244,False,False,News & Politics,KR,,51
5459,i6o82B_fNAg,17.19.12,2017-12-18T18:30:01.000Z,124595,438,139,125,False,False,Film & Animation,RU,,37
5460,HUjpyjRgOdo,18.31.03,2018-03-29T09:34:02.000Z,476419,34525,497,2774,False,False,People & Blogs,RU,,33
5461,ppmll25ye2o,18.10.03,2018-03-09T15:45:00.000Z,293573,0,0,1309,False,True,Entertainment,JP,,34
5462,CQQit01HHLY,18.30.05,2018-05-15T21:02:27.000Z,4444686,221365,3505,13504,False,False,Entertainment,US,,27
5463,3Mg0SCxwvMo,18.18.01,2018-01-13T15:12:54.000Z,122396,4377,163,625,False,False,Travel & Events,US,,57
5464,QLMO0SnzwQ8,18.08.01,2018-01-07T10:36:46.000Z,18654,273,59,279,False,False,People & Blogs,FR,,54
5465,jzJd3NQzu6s,18.04.04,2018-04-03T16:00:05.000Z,24310,0,0,103,False,True,Entertainment,CA,,51
5466,d_JBDdg2b1M,18.26.03,2018-03-25T22:52:07.000Z,1251,183,4,17,False,False,Autos & Vehicles,RU,,37
5467,u0fp_elZKEU,18.05.06,2018-06-04T22:28:40.000Z,15935,1176,60,95,False,False,Howto & Style,MX,,34
5468,u2iDurluSvM,18.20.03,2018-03-19T02:48:51.000Z,51045,4264,44,287,False,False,Education,IN,,35
5469,V6xaH62bCVY,18.08.02,2018-02-07T16:23:00.000Z,7756,182,12,82,False,False,News & Politics,DE,,27
5470,6jV798JxoTY,17.19.11,2017-11-07T21:00:00.000Z,67113,3870,80,516,False,False,People & Blogs,GB,,26
5471,k1eau18TBTM,18.24.02,2018-02-23T07:27:14.000Z,34688,0,0,571,False,True,News & Politics,KR,,26
5472,z7szCbj1jv4,18.07.01,2018-01-05T19:24:11.000Z,87472,4296,61,307,False,False,Film & Animation,MX,,52
5473,_NRtDj6bfnQ,18.06.03,2018-03-04T11:00:05.000Z,24925,361,35,114,False,False,People & Blogs,DE,,29
5474,gXI61LgUc-A,18.25.01,2018-01-23T23:15:22.000Z,214344,10586,137,2560,False,False,People & Blogs,CA,,26
5475,ad1nNuaZc2g,17.07.12,2017-12-05T14:03:40.000Z,69808,558,100,182,False,False,News & Politics,IN,,31
5476,LGEq6lsexNg,18.09.03,2018-03-07T11:00:02.000Z,89149,4592,350,856,False,False,Entertainment,FR,,34
5477,9HR5JZz9bx8,18.12.01,2018-01-10T23:05:37.000Z,119813,1118,84,85,False,False,Entertainment,FR,,26
5478,IyrGVAiJO-I,17.27.12,2017-12-25T13:25:42.000Z,560320,38456,1707,3189,False,False,Entertainment,RU,,29
5479,gafiMlQA9kw,18.15.02,2018-02-14T19:35:17.000Z,14521,2384,32,154,False,False,News & Politics,FR,,31
5480,-1Hd6cXt8pg,18.31.03,2018-03-29T22:30:00.000Z,62721,724,104,69,False,False,People & Blogs,IN,,31
5481,SdGnFRCbwOs,18.15.01,2018-01-10T10:54:57.000Z,1403849,8666,4379,2976,False,False,News & Politics,IN,,25
5482,I-mHEkNxfGs,18.16.01,2018-01-14T13:28:15.000Z,19181,0,0,66,False,True,Comedy,KR,,38
5483,F4T7OKdXLZc,17.02.12,2017-12-01T16:39:50.000Z,22822,706,71,311,False,False,People & Blogs,DE,,37
5484,V0twCKDP3C8,18.11.02,2018-02-10T15:42:03.000Z,224480,1213,185,107,False,False,Entertainment,FR,,46
5485,620Di1iQh_8,18.14.03,2018-03-12T03:00:00.000Z,152628,17778,945,2583,False,False,Comedy,MX,,33
5486,O3_nyepOxIk,18.14.06,2018-06-13T06:05:32.000Z,30149,2032,33,395,False,False,Pets & Animals,RU,,31
5487,6ETqbzkMFbk,18.05.04,2018-04-04T00:00:00.000Z,51811,415,75,28,False,False,Music,IN,,41
5488,ZLoN7Sb5aSA,18.03.01,2018-01-03T06:57:53.000Z,2213,307,10,18,False,False,Howto & Style,RU,,54
5489,Q3oKaML2p-U,18.24.03,2018-03-23T09:32:05.000Z,66701,485,269,206,False,False,Entertainment,JP,,56
5490,9r-_GoSvDAw,18.06.06,2018-06-03T19:17:24.000Z,215445,8529,996,2610,False,False,Entertainment,DE,,57
5491,SQJvfTsgx4A,17.22.12,2017-12-21T16:00:01.000Z,88662,179,65,126,False,False,Entertainment,CA,,45
5492,nZI-zkjhtyg,18.15.03,2018-03-01T23:00:01.000Z,774012,39835,328,3535,False,False,Howto & Style,US,,28
5493,gGL6NET6M14,18.17.04,2018-04-14T23:53:56.000Z,235210,0,0,0,True,True,Entertainment,FR,,56
5494,C8y-jATiCuw,18.17.03,2018-03-16T21:12:22.000Z,52348,990,1495,867,False,False,News & Politics,FR,,55
5495,bMRs2hWIFak,17.20.11,2017-11-18T21:07:26.000Z,729603,40962,430,8336,False,False,Gaming,CA,,26
5496,fnmUobTMKMY,18.05.05,2018-05-04T21:04:44.000Z,5010,407,7,92,False,False,People & Blogs,RU,,25
5497,t_6fbS0RLUw,18.20.01,2018-01-19T10:00:43.000Z,162652,11088,798,2125,False,False,News & Politics,RU,,24
5498,SuPEW0odHBE,17.28.11,2017-11-27T12:53:33.000Z,7020,105,12,51,False,False,People & Blogs,FR,,29
5499,NaJgmlRpfis,18.11.02,2018-02-09T22:31:26.000Z,25569,81,63,0,True,False,News & Politics,DE,,45
5500,Wm5mNPKQFBk,17.26.11,2017-11-23T11:24:14.000Z,37489,1648,405,608,False,False,Education,KR,,31
5501,zbqG2umhyLU,18.29.05,2018-05-28T13:20:15.000Z,21559,571,18,176,False,False,Education,RU,,37
5502,kVLovlBGlkQ,17.17.12,2017-12-15T14:52:42.000Z,172387,7743,124,402,False,False,News & Politics,MX,,51
5503,clhg482wSic,18.13.02,2018-02-12T09:53:18.000Z,2852,214,6,65,False,False,Autos & Vehicles,RU,,27
5504,PsdLdB5iD8U,18.11.06,2018-06-08T21:37:48.000Z,821715,35681,5484,3673,False,False,People & Blogs,RU,,39
5505,IThpm0-3QZg,18.06.04,2018-04-05T20:52:55.000Z,5430,336,20,46,False,False,Howto & Style,RU,,48
5506,K3G9wmDWF4g,18.20.01,2018-01-19T16:00:01.000Z,102560,293,52,208,False,False,Entertainment,CA,,45
5507,AG7sbVNlBO8,17.30.11,2017-11-29T08:41:04.000Z,7953,33,19,0,True,False,News & Politics,CA,,47
5508,8tFVbIB2Y-g,18.16.05,2018-05-15T15:15:00.000Z,299684,5574,366,465,False,False,Entertainment,JP,,29
5509,42AAogUPhXo,17.29.11,2017-11-28T15:38:07.000Z,9508,536,40,91,False,False,People & Blogs,RU,,26
5510,W0LDjz8TlVI,18.22.05,2018-05-21T12:54:05.000Z,52125,730,66,74,False,False,Entertainment,RU,,38
5511,OtX1eXe9tNA,18.17.02,2018-02-15T19:45:31.000Z,88686,3941,54,385,False,False,Travel & Events,CA,,30
5512,ujmHVoCekJ4,17.24.12,2017-12-23T09:15:19.000Z,12877,299,23,31,False,False,Howto & Style,FR,,41
5513,UoDENFRAKyA,18.15.01,2018-01-14T11:50:32.000Z,462654,24068,4689,5229,False,False,People & Blogs,RU,,36
5514,bj_ziI3SEwI,18.12.01,2018-01-11T17:07:02.000Z,52869,2191,245,614,False,False,People & Blogs,RU,,25
5515,pAqjJNNNZgM,18.29.01,2018-01-28T22:45:03.000Z,32368,323,33,55,False,False,Entertainment,MX,,41
5516,XN4M4v2Pf8Q,17.08.12,2017-12-07T14:18:00.000Z,202338,1874,246,434,False,False,Film & Animation,FR,,51
5517,WeWr3cFUf8M,18.15.01,2018-01-13T21:04:17.000Z,343106,3276,406,659,False,False,Entertainment,FR,,29
5518,zWB44H-eHVQ,18.20.02,2018-02-19T16:00:56.000Z,255620,2170,299,600,False,False,People & Blogs,RU,,56
5519,53THLc3XCxg,18.28.04,2018-04-27T16:40:37.000Z,81291,3682,123,536,False,False,News & Politics,MX,,55
5520,Bp8SEFNSnPg,18.09.05,2018-05-08T21:13:17.000Z,87365,5018,70,779,False,False,Entertainment,FR,,47
5521,F0kKhl0stLI,18.25.03,2018-03-24T16:14:51.000Z,196042,1551,159,368,False,False,People & Blogs,CA,,39
5522,BjqUMuvn_m8,17.13.12,2017-12-11T03:34:53.000Z,32612,1945,25,186,False,False,Education,KR,,50
5523,3db2XrU3__0,18.07.01,2017-12-16T02:28:16.000Z,117970,4323,325,2881,False,False,People & Blogs,GB,,24
5524,mUSv8b-V5I4,18.06.02,2018-01-30T16:58:07.000Z,1279582,26242,1466,9559,False,False,Autos & Vehicles,US,,27
5525,ykebaQNF9cI,18.19.04,2018-04-18T16:00:06.000Z,121514,333,66,286,False,False,Entertainment,CA,,45
5526,HaWmhBSHmAg,18.17.03,2018-03-16T14:18:47.000Z,220590,1975,238,552,False,False,Film & Animation,DE,,50
5527,DGoEvqyJhOs,18.11.05,2018-05-10T14:00:00.000Z,47755,744,89,137,False,False,Entertainment,MX,,31
5528,CkiYUlPQUR8,18.02.03,2018-03-01T19:00:01.000Z,19521,267,33,100,False,False,Film & Animation,RU,,39
5529,VN2YJcHZeoQ,18.02.02,2018-02-01T16:58:55.000Z,13951,944,49,172,False,False,People & Blogs,RU,,32
5530,Yj_TU3fJBk4,18.26.03,2018-03-23T18:17:40.000Z,1365475,4086,1025,594,False,False,People & Blogs,IN,,57
5531,q1opxG92q1Q,17.10.12,2017-12-08T13:57:54.000Z,128926,1670,148,1591,False,False,News & Politics,CA,,25
5532,inn5ABxVSXw,18.03.03,2018-03-02T16:47:27.000Z,12301,840,25,211,False,False,Autos & Vehicles,RU,,44
5533,qfvWjh7NKCI,18.26.03,2018-03-25T01:23:16.000Z,153855,4415,250,866,False,False,Entertainment,CA,,31
5534,eHt4Z6JT31E,17.31.12,2017-12-30T18:39:15.000Z,26452,1366,94,111,False,False,Education,MX,,1
5535,UG9zfObmZIs,18.30.03,2018-03-29T15:06:42.000Z,115484,7943,483,925,False,False,News & Politics,RU,,34
5536,WRab5RVr9qQ,18.03.01,2018-01-02T22:53:06.000Z,2583,439,8,69,False,False,Autos & Vehicles,RU,,27
5537,wLxw_on60ys,18.12.01,2018-01-10T17:59:51.000Z,24223,618,152,0,True,False,People & Blogs,DE,,43
5538,gK2cpB1LjMQ,18.09.01,2018-01-08T18:03:31.000Z,11454,52,6,9,False,False,News & Politics,DE,,39
5539,akcwywKgD2c,18.26.04,2018-04-25T18:30:02.000Z,76213,239,39,33,False,False,Film & Animation,RU,,39
5540,EvX2HS_yUHQ,18.14.06,2018-06-13T12:00:02.000Z,102145,1547,598,1514,False,False,Music,JP,,60
5541,qBAt7ad2Vcc,18.05.06,2018-06-03T15:54:03.000Z,114383,3008,71,744,False,False,People & Blogs,KR,,49
5542,iqWhGYqXMR8,17.20.11,2017-11-18T10:22:07.000Z,357723,29284,3059,3707,False,False,Film & Animation,RU,,57
5543,iw0I8KOuKT8,18.05.03,2018-03-05T05:14:44.000Z,1269,242,1,96,False,False,People & Blogs,RU,,34
5544,Qz9U29TfzUk,17.24.11,2017-11-23T11:03:42.000Z,35185,2900,41,374,False,False,Entertainment,DE,,52
5545,jVbuBGSfLC4,17.20.12,2017-12-15T10:00:06.000Z,35038,1406,11,88,False,False,Film & Animation,US,,25
5546,ctvhG0mwCq4,18.14.03,2018-03-12T09:46:58.000Z,107494,3260,84,228,False,False,Gaming,RU,,24
5547,gxFACdXlD-w,18.07.04,2018-04-06T16:06:14.000Z,204052,1509,200,404,False,False,People & Blogs,DE,,50
5548,Rl7Pfjl4_WA,18.28.03,2018-03-27T14:44:35.000Z,7691,119,28,50,False,False,News & Politics,MX,,54
5549,7QIDJJZ9aBE,18.04.04,2018-04-03T14:30:00.000Z,38550,653,57,52,False,False,Comedy,RU,,57
5550,TVUpr5WoK5w,17.27.12,2017-12-26T16:01:11.000Z,276256,2454,361,527,False,False,People & Blogs,RU,,56
5551,fYnMCUvKc9s,18.12.05,2018-05-10T21:02:05.000Z,100636,1707,170,0,True,False,Entertainment,DE,,43
5552,NxvzisNwyQI,18.05.04,2018-04-01T04:07:27.000Z,1089783,10635,958,941,False,False,Entertainment,IN,,27
5553,8NpF-MjeTgY,18.17.03,2018-03-14T05:00:01.000Z,675673,2675,542,1337,False,False,Entertainment,IN,,46
5554,hbw2IQCRlDk,18.04.01,2018-01-02T17:27:04.000Z,208914,1026,132,114,False,False,Entertainment,DE,,46
5555,yv5i0oTHubc,17.28.11,2017-11-24T06:30:01.000Z,1861668,83027,2742,8170,False,False,Entertainment,IN,,26
5556,ZASroulrsV4,18.27.03,2018-03-26T02:51:25.000Z,15871,245,10,47,False,False,Entertainment,JP,,27
5557,COAf7JSs5ZU,18.04.03,2018-03-03T12:25:20.000Z,33706,558,29,95,False,False,News & Politics,DE,,49
5558,CKc8kV9ZI20,18.15.01,2018-01-14T23:05:27.000Z,46664,379,96,145,False,False,Entertainment,FR,,40
5559,dT-fU0jOfgo,18.20.05,2018-05-18T14:10:00.000Z,116294,349,64,64,False,False,Entertainment,CA,,46
5560,oodZjfADmCo,18.22.04,2018-04-21T02:48:48.000Z,64114,3781,102,223,False,False,Education,IN,,36
5561,n6gD02uqx5Q,18.05.02,2018-01-30T18:27:56.000Z,76714,2166,116,359,False,False,Entertainment,US,,51
5562,h9s_-mNip6k,18.23.01,2018-01-22T14:21:12.000Z,197729,1776,343,465,False,False,Film & Animation,DE,,51
5563,lzGILT8L_sA,18.28.05,2018-05-25T05:00:00.000Z,377096,2618,705,396,False,False,Entertainment,IN,,40
5564,aMcjxSThD54,18.07.02,2018-01-16T17:13:07.000Z,6289507,198295,5291,86221,False,False,News & Politics,GB,,30
5565,9fow4zhUH1Y,18.17.01,2018-01-15T16:00:02.000Z,148136,7136,778,1792,False,False,Autos & Vehicles,RU,,31
5566,pTLLeeqOhyU,18.12.05,2018-05-11T17:09:50.000Z,23719,133,7,22,False,False,People & Blogs,RU,,33
5567,r0FAcMmdxNU,18.20.05,2018-05-18T23:36:07.000Z,212360,12449,367,1496,False,False,News & Politics,MX,,35
5568,SQOkD-Tq-1Q,17.10.12,2017-12-09T00:05:30.000Z,239771,8554,818,1618,False,False,News & Politics,MX,,43
5569,Q125JQLZZGI,18.28.01,2018-01-27T11:08:22.000Z,107844,4911,2732,1039,False,False,Comedy,RU,,32
5570,s6zmLR34nJ8,17.04.12,2017-12-03T10:44:05.000Z,38499,1359,66,68,False,False,Entertainment,MX,,28
5571,eojaeqrMGLg,18.23.03,2018-03-22T18:30:01.000Z,97288,230,80,81,False,False,Film & Animation,RU,,36
5572,rqThMMXuSuI,18.27.05,2018-05-26T16:29:10.000Z,369920,3107,379,850,False,False,Entertainment,CA,,38
5573,q0TNTWBMZBQ,18.04.03,2018-03-03T12:20:12.000Z,142174,807,156,114,False,False,Entertainment,DE,,45
5574,N-XXZ01aWvw,18.13.02,2018-02-05T14:31:44.000Z,880154,9422,3182,8212,False,False,Entertainment,GB,,47
5575,aB3uFu-ZjUc,18.20.03,2018-03-19T03:27:19.000Z,10664,136,24,22,False,False,News & Politics,JP,,45
5576,d2OV9um6_nk,18.07.06,2018-06-05T18:15:01.000Z,214628,2397,216,91,False,False,Comedy,RU,,46
5577,Gc8rav3CTuQ,18.22.01,2018-01-22T00:00:01.000Z,34123,697,34,148,False,False,Entertainment,MX,,24
5578,aMLJFgEobZc,18.26.03,2018-03-25T10:36:34.000Z,387034,28139,18412,4929,False,False,Entertainment,RU,,27
5579,vqXifPkpVbA,18.05.06,2018-06-02T13:00:05.000Z,87049,1066,70,101,False,False,Education,KR,,28
5580,EX2IjrBz6vs,17.16.11,2017-11-15T14:00:16.000Z,9389,754,21,139,False,False,People & Blogs,RU,,32
5581,bi1C0loFoUM,18.29.05,2018-05-28T16:00:03.000Z,124072,807,92,110,False,False,Entertainment,CA,,39
5582,4Zk031l_3OY,18.01.03,2018-02-28T16:00:01.000Z,182924,416,81,507,False,False,Entertainment,JP,,44
5583,niox6AnRGSA,18.25.02,2018-02-23T18:01:40.000Z,108000,5532,11157,2240,False,False,People & Blogs,RU,,28
5584,WI0ccjb7XME,18.08.02,2018-02-07T15:06:46.000Z,101562,1171,116,86,False,False,Comedy,RU,,42
5585,LsCKe4mpeSY,17.12.12,2017-12-11T09:23:59.000Z,58300,2377,209,302,False,False,Howto & Style,RU,,35
5586,ElkmMsTGvRw,18.26.05,2018-05-23T11:01:35.000Z,1835901,20028,960,3432,False,False,Film & Animation,IN,,40
5587,zcjKJ7FHDLM,18.01.02,2018-01-30T12:36:45.000Z,2667252,144818,9589,27704,False,False,People & Blogs,RU,,1
5588,_10pgkyvjq0,18.18.02,2018-02-16T12:27:00.000Z,668417,21596,1811,4587,False,False,People & Blogs,RU,,26
5589,o5GWJ_xKj18,18.30.03,2018-03-29T18:38:39.000Z,39213,1878,58,285,False,False,News & Politics,RU,,48
5590,AKswW4f8NNU,18.01.05,2018-04-30T00:37:39.000Z,124279,616,354,207,False,False,Education,JP,,39
5591,1KBe6H2ptwA,18.04.05,2018-05-03T12:16:30.000Z,33216,441,31,200,False,False,News & Politics,FR,,26
5592,Bn7m-SElweo,18.20.02,2018-02-19T15:59:05.000Z,12624,215,9,83,False,False,Film & Animation,FR,,48
5593,SrQl4CyvWUY,18.03.03,2018-03-02T12:51:30.000Z,245912,3473,170,956,False,False,Entertainment,CA,,36
5594,avaNjySc4LA,18.19.01,2018-01-17T17:08:27.000Z,162901,949,112,216,False,False,Comedy,IN,,42
5595,6E8fr2CegLI,17.02.12,2017-11-30T07:30:01.000Z,976759,37493,2396,2458,False,False,Music,RU,,28
5596,VVw7rAX7c6k,17.15.12,2017-12-13T21:43:12.000Z,9269,406,6,88,False,False,Howto & Style,FR,,41
5597,2wqU4fzBDXw,18.22.02,2018-02-21T21:14:19.000Z,13441,253,35,120,False,False,Entertainment,RU,,48
5598,jTt6ncDm1MA,18.27.05,2018-05-26T06:37:36.000Z,133520,1063,75,181,False,False,Entertainment,CA,,27
5599,UG_Ol0opFTA,18.18.04,2018-04-17T21:00:16.000Z,4407,619,10,181,False,False,People & Blogs,RU,,33
5600,uwJBrmV6e1U,17.12.12,2017-12-11T13:48:40.000Z,23609,3850,61,403,False,False,People & Blogs,RU,,31
5601,svu7hKGwQsg,18.09.05,2018-05-09T04:10:53.000Z,7656,903,7,39,False,False,News & Politics,MX,,29
5602,EtVOsK15dQU,18.31.05,2018-05-30T19:12:15.000Z,20448,102,14,24,False,False,Entertainment,MX,,50
5603,emeAP2pDSWE,18.17.01,2018-01-16T09:49:24.000Z,84791,1672,43,146,False,False,Travel & Events,RU,,48
5604,lsoywZf3HAQ,18.09.02,2018-02-08T19:30:10.000Z,13164,1169,14,563,False,False,News & Politics,CA,,28
5605,PewBT1D2mAM,18.10.05,2018-05-08T11:25:34.000Z,22679,1511,18,83,False,False,News & Politics,KR,,25
5606,JFPjNQzvPSM,18.11.05,2018-05-09T10:55:40.000Z,1238110,57024,3271,7945,False,False,Entertainment,RU,,45
5607,cwBcZFDZDV0,18.11.02,2018-02-10T16:00:03.000Z,94814,418,36,222,False,False,Entertainment,JP,,44
5608,xKod0FU_MRU,18.24.03,2018-03-22T07:30:01.000Z,752330,25043,3254,4341,False,False,Music,RU,,52
5609,GawWS-57bnA,18.21.03,2018-03-19T15:52:57.000Z,216131,17340,325,1470,False,False,Film & Animation,RU,,24
5610,HmuBRWaQZAE,18.01.06,2018-05-31T16:03:54.000Z,166761,1541,185,429,False,False,People & Blogs,DE,,54
5611,MnF2ddTz95U,17.17.11,2017-11-16T03:00:01.000Z,61074,4325,128,557,False,False,Comedy,MX,,43
5612,at_VHJooUic,18.30.03,2018-03-29T19:04:05.000Z,24982,423,37,190,False,False,Film & Animation,RU,,49
5613,Fmq322rotBU,18.15.01,2018-01-13T16:12:13.000Z,69563,749,66,183,False,False,People & Blogs,FR,,38
5614,UhSJAH2_FfM,17.26.11,2017-11-25T12:56:44.000Z,75123,8414,97,639,False,False,Autos & Vehicles,RU,,25
5615,0cHbgH1XiQg,18.15.05,2018-05-14T08:00:01.000Z,121108,975,53,219,False,False,Entertainment,CA,,32
5616,rXcK0yNwEg0,18.15.01,2018-01-13T20:32:00.000Z,202808,3012,170,1138,False,False,Film & Animation,FR,,44
5617,h1S2RT6uRrg,18.21.02,2018-02-20T18:01:36.000Z,5261,451,9,53,False,False,Gaming,FR,,27
5618,GZKg06yqIV8,18.18.05,2018-05-17T14:38:50.000Z,27050,116,36,55,False,False,News & Politics,RU,,32
5619,xDJCriMpLWI,17.22.11,2017-11-19T04:00:02.000Z,47859,312,37,42,False,False,Comedy,IN,,28
5620,ZTQi1Wxz-sU,18.27.04,2018-04-26T16:00:53.000Z,445775,3778,293,950,False,False,Entertainment,CA,,37
5621,YuousNckevI,18.17.04,2018-04-16T16:30:04.000Z,110778,581,100,94,False,False,News & Politics,IN,,24
5622,OobjIWcwYTU,18.30.05,2018-05-29T21:07:24.000Z,317620,5064,450,1832,False,False,Entertainment,FR,,33
5623,DhUzMgWTpgA,18.05.06,2018-06-04T23:02:25.000Z,1121129,8261,706,1449,False,False,Entertainment,FR,,33
5624,16K11DNbR88,18.13.01,2018-01-10T18:53:32.000Z,76314,11454,167,893,False,False,News & Politics,FR,,36
5625,iEw1wIpB9pA,18.08.05,2018-05-07T14:30:21.000Z,325325,1912,298,1560,False,False,News & Politics,DE,,35
5626,tJXZxUPSB1c,18.17.01,2018-01-15T17:06:28.000Z,85800,1621,4806,0,True,False,News & Politics,RU,,54
5627,y5e0hC7AKQo,18.26.03,2018-03-25T07:35:03.000Z,4348,758,2,129,False,False,Pets & Animals,FR,,25
5628,3I13ftwozyA,18.12.02,2018-02-12T02:30:55.000Z,3791,419,3,48,False,False,Howto & Style,MX,,24
5629,ddhvRmTwueA,18.04.01,2018-01-04T05:16:50.000Z,4156,779,6,15,False,False,Entertainment,MX,,59
5630,5F8IeHruRLw,18.10.02,2018-02-09T12:55:49.000Z,383498,7708,374,634,False,False,People & Blogs,RU,,34
5631,bblTd2OInwc,17.25.12,2017-12-24T09:01:02.000Z,25634,986,57,37,False,False,Entertainment,MX,,28
5632,oqjEKJBf6ts,18.23.03,2018-03-22T20:00:28.000Z,273568,20315,592,11964,False,False,Comedy,DE,,57
5633,i8Gk7e8YwlE,18.01.02,2018-01-29T17:15:51.000Z,289836,1367,172,192,False,False,Comedy,IN,,42
5634,wgY8uxcuK4w,18.06.01,2018-01-05T04:00:59.000Z,25351,157,27,46,False,False,News & Politics,FR,,35
5635,UsyQ7t2rFRE,18.19.01,2018-01-18T15:08:34.000Z,103363,4306,144,270,False,False,Autos & Vehicles,RU,,30
5636,nqKBlqsTlnA,18.27.02,2018-02-27T05:00:01.000Z,16843,2309,82,765,False,False,Autos & Vehicles,RU,,28
5637,-9pU95wOZlk,18.07.04,2018-04-06T09:36:35.000Z,65464,381,322,114,False,False,Entertainment,JP,,48
5638,V6YUrhlYlEY,18.07.03,2018-03-04T15:39:52.000Z,25935,84,5,8,False,False,Sports,KR,,32
5639,Cm2dczXpBG0,17.25.11,2017-11-22T13:07:08.000Z,363164,11859,441,1595,False,False,Travel & Events,CA,,29
5640,MS_JG5CffOY,18.07.06,2018-06-06T20:52:06.000Z,193555,2517,292,737,False,False,Entertainment,FR,,29
5641,qse_ffA7AZM,17.05.12,2017-12-04T19:29:42.000Z,427217,3116,206,1388,False,False,Entertainment,FR,,33
5642,yOZC2KH9-Ms,17.17.12,2017-12-14T17:29:36.000Z,151467,780,180,89,False,False,News & Politics,IN,,28
5643,yQ0FrPTdUNc,18.07.05,2018-05-05T04:04:28.000Z,446206,5460,504,2272,False,False,News & Politics,CA,,25
5644,U0qxHoUkoF8,18.20.05,2018-05-16T16:19:54.000Z,895017,51597,5969,4245,False,False,Comedy,FR,,27
5645,N1WSn95hMGw,18.26.01,2018-01-24T21:02:15.000Z,47724,2173,31,299,False,False,Entertainment,DE,,53
5646,MccRjTO7xZ4,17.21.12,2017-12-18T17:00:36.000Z,148342,6615,155,435,False,False,Music,FR,,26
5647,4gfGaLa_Q80,18.25.02,2018-02-24T18:58:12.000Z,76047,3604,197,430,False,False,Autos & Vehicles,RU,,33
5648,IvMX35AARig,17.25.11,2017-11-22T05:42:09.000Z,53297,441,47,59,False,False,People & Blogs,IN,,50
5649,4ti-7SGx7vc,18.07.04,2018-04-05T20:50:15.000Z,21145,269,3,67,False,False,Gaming,KR,,30
5650,biIUS2WV-60,18.26.05,2018-05-25T15:39:56.000Z,218462,1278,173,336,False,False,Entertainment,CA,,41
5651,LTMsoMUZhI4,18.11.05,2018-05-10T15:46:23.000Z,388496,25612,3758,2572,False,False,Autos & Vehicles,RU,,27
