,video_id,trending_date,publish_time,views,likes,dislikes,comment_count,comments_disabled,ratings_disabled,category_title,Country,duration
195980,Yp9jxlF85lo,18.12.06,2018-06-10T06:31:20.000Z,154404,1518,170,102,False,False,Education,IN,
55645,Ff5r2I-86ms,18.09.06,2018-06-08T10:22:11.000Z,441113,5972,510,2259,False,False,Entertainment,DE,
58660,qTx7nStl7Ec,17.23.11,2017-11-22T14:30:02.000Z,4287,321,15,66,False,False,Education,DE,9:06
213724,fxjHhdYrVVE,18.23.02,2018-02-22T07:50:11.000Z,3957,79,4,7,False,False,Autos & Vehicles,JP,10:26
165477,6WfTuebemDc,18.06.03,2018-03-02T14:42:40.000Z,340646,12094,585,4735,False,False,News & Politics,IN,
254326,8SVSYlP3ijA,17.11.12,2017-12-10T00:05:29.000Z,187174,22522,376,1163,False,False,Entertainment,MX,
75092,R6XY6w6F8hA,18.27.03,2018-03-25T14:24:25.000Z,14090,558,10,93,False,False,News & Politics,DE,
13396,9yxNj4EXJmw,18.17.02,2018-02-15T16:04:44.000Z,551399,26165,128,2098,False,False,Entertainment,CA,52:00
236030,rOvSuAToRzQ,18.04.06,2018-06-01T18:28:21.000Z,63016,353,19,54,False,False,Comedy,KR,
322294,qek-rJ16wPg,18.17.05,2018-05-16T01:32:32.000Z,234388,2169,1294,983,False,False,News & Politics,RU,
236360,4eNRxK43dmk,17.04.12,2017-12-01T14:00:00.000Z,70947,7936,10,810,False,False,Music,KR,12:30
204956,1yOofZrdBmk,18.19.04,2018-04-14T17:25:00.000Z,23624,289,21,27,False,False,Comedy,JP,
36994,w3AkNU6G0-Q,18.15.02,2018-02-12T18:04:22.000Z,286070,2258,81,329,False,False,Sports,CA,
32962,ZMX60YsEMUE,18.15.05,2018-05-13T22:00:03.000Z,224302,7620,129,2832,False,False,Film & Animation,CA,9:48
186409,LjfZAerxNeY,18.02.04,2018-04-01T06:38:59.000Z,68149,6407,106,508,False,False,Comedy,IN,
283184,eR4NyoCo37M,18.10.06,2018-06-10T02:10:07.000Z,49717,8848,20,1018,False,False,Music,MX,7:18
368238,KwnnwRSWz4o,18.17.01,2018-01-14T16:00:02.000Z,146578,2280,467,687,False,False,Howto & Style,US,6:16
77311,x_1ekySV-hM,18.11.03,2018-03-10T11:45:07.000Z,4522,244,4,44,False,False,Music,DE,
293393,GA77KELWx8U,17.23.11,2017-11-22T08:14:16.000Z,87904,1210,53,238,False,False,People & Blogs,RU,
68900,tuHSAz63R14,17.28.11,2017-11-27T10:02:40.000Z,5285,142,17,62,False,False,Sports,DE,16:34
324028,b0TOG5K-v0U,18.02.02,2018-02-01T14:54:16.000Z,22476,1414,31,127,False,False,Gaming,RU,2:26
180806,Fm2bnWnt77s,18.02.05,2018-04-30T05:50:51.000Z,682441,1819,134,133,False,False,Entertainment,IN,0:20
72823,utU6lwMn22Y,18.02.05,2018-05-01T15:00:05.000Z,254603,25115,418,3417,False,False,Howto & Style,DE,2:02
44878,QEFseN8EuGE,18.08.01,2018-01-06T17:00:02.000Z,110665,9144,500,8970,False,False,Entertainment,DE,10:34
212945,DmtIh84uE3w,18.14.02,2018-02-13T09:00:00.000Z,41966,870,76,82,False,False,Howto & Style,JP,6:01
11731,EtkoAbnlWKc,18.21.01,2018-01-20T10:22:12.000Z,158241,948,18,54,False,False,Entertainment,CA,1:29
170217,hirWrQNzd9A,17.15.12,2017-12-14T06:42:55.000Z,25834,89,16,4,False,False,Entertainment,IN,
80898,lYJFwXw1ZIc,18.24.05,2018-05-23T18:59:57.000Z,484572,23177,522,3626,False,False,Science & Technology,DE,
25522,hhf7NYwoCSM,17.04.12,2017-12-03T06:12:58.000Z,115650,2827,170,1485,False,False,People & Blogs,CA,
32719,9nV8gBVm7vo,18.17.04,2018-04-14T04:57:30.000Z,346734,3141,209,949,False,False,Film & Animation,CA,
91330,d7ffnSzhaJc,17.19.11,2017-11-17T21:59:11.000Z,235305,3775,187,676,False,False,Comedy,FR,
257604,XcBQSiwV-w8,18.01.02,2018-01-30T01:40:05.000Z,413618,1386,325,125,False,False,Entertainment,MX,
359643,07S_Glj3uYs,18.02.01,2017-12-22T17:00:44.000Z,1509716,77243,1665,4279,False,False,Music,US,3:02
184550,M1EtM-XU6tA,17.28.11,2017-11-25T06:45:48.000Z,154764,9712,367,891,False,False,Comedy,IN,6:11
214021,ejH6BHVYrsY,18.12.02,2018-02-11T16:56:25.000Z,4772,29,6,6,False,False,Sports,JP,
84620,W9X-Xn6vCLM,18.24.01,2018-01-22T19:29:05.000Z,74189,7572,507,3240,False,False,Entertainment,FR,
178346,PGT1LNRVuNY,18.30.03,2018-03-26T10:48:27.000Z,767801,5258,1936,0,True,False,Entertainment,IN,2:43
274379,vplj4MZFLZ0,17.21.11,2017-11-21T00:54:06.000Z,14746,145,11,25,False,False,News & Politics,MX,
299717,0bsIhTI8bvY,18.25.03,2018-03-24T05:33:03.000Z,204217,636,3350,294,False,False,People & Blogs,RU,1:26:43
280751,XiM5vD2EwX8,18.06.01,2018-01-05T03:30:21.000Z,30229,2413,21,74,False,False,Music,MX,
253913,Ca_t7fu5qgM,17.04.12,2017-12-03T01:50:06.000Z,174903,6427,388,1764,False,False,Entertainment,MX,7:46
114729,0E37qmDirB8,18.06.05,2018-05-05T14:27:56.000Z,50677,2159,124,258,False,False,News & Politics,FR,
230626,Q-G096WPAlI,18.07.04,2018-04-06T03:25:48.000Z,109367,1450,85,497,False,False,News & Politics,KR,1:29:36
225658,nWsQHn_sAP0,17.18.11,2017-11-15T02:02:41.000Z,872007,1200,167,574,False,False,News & Politics,KR,1:33
109080,usJKesdBE20,18.03.03,2018-03-02T09:00:14.000Z,14116,1299,78,99,False,False,Howto & Style,FR,2:15
53697,Gb1Am-33gTk,18.17.05,2018-05-15T22:10:04.000Z,1501111,84173,2016,5640,False,False,Entertainment,DE,10:04
277195,SzzGeus3G3E,18.06.06,2018-06-05T19:55:41.000Z,39875,1386,22,225,False,False,News & Politics,MX,7:56
104179,YNhMPl6blT0,18.01.03,2018-03-01T04:26:16.000Z,118956,1132,76,169,False,False,People & Blogs,FR,
259066,df0YYnY-GN0,18.23.02,2018-02-22T20:53:23.000Z,14567,90,11,7,False,False,Entertainment,MX,
2828,tmUYwTNRIm8,18.27.04,2018-04-25T07:00:09.000Z,366897,12590,392,330,False,False,Music,CA,3:18
78044,_caOKmnb60Q,18.11.05,2018-05-10T14:46:07.000Z,4449,630,8,216,False,False,Music,DE,1:42
112221,Vm0ppz4lMKU,17.14.12,2017-12-11T17:32:23.000Z,712242,1698,1913,503,False,False,News & Politics,FR,
78113,WoJuET2cyFk,18.17.05,2018-04-24T22:27:57.000Z,418155,8809,398,274,False,False,Music,DE,3:38
42648,fBy2KLLuNp4,17.10.12,2017-12-08T03:08:19.000Z,511276,2938,462,537,False,False,Entertainment,DE,2:46:05
11204,p2hE9tSj_K4,18.13.01,2018-01-12T16:10:59.000Z,24037,558,5,39,False,False,Entertainment,CA,0:06
31139,Le-HPguXs6M,18.08.06,2018-06-07T15:59:34.000Z,29901,1710,64,164,False,False,Howto & Style,CA,9:40
88497,bn3MjgrrVM4,18.24.04,2018-04-23T20:34:32.000Z,59767,789,36,166,False,False,Entertainment,FR,
322040,OjhIf5Pip6Q,18.08.05,2018-05-07T15:59:13.000Z,74906,530,77,255,False,False,News & Politics,RU,13:42
220007,-cYC-R-o1Ng,17.26.12,2017-12-22T08:18:26.000Z,261577,618,160,187,False,False,People & Blogs,KR,
88438,TvYfboCx-cE,18.23.04,2018-04-21T20:54:59.000Z,395924,4969,289,1106,False,False,Entertainment,FR,
120342,jFLk4Ni9Uz0,18.20.04,2018-04-19T16:43:23.000Z,30737,1105,22,73,False,False,Music,FR,
30977,NEfCmplXP1I,18.25.05,2018-05-24T02:47:36.000Z,153413,11276,157,1226,False,False,Howto & Style,CA,10:31
81640,cwRukjMwqD4,17.20.11,2017-11-18T17:00:05.000Z,34981,1469,60,190,False,False,Entertainment,FR,5:21
311937,an0kxZyoWq4,18.08.03,2018-03-07T07:48:52.000Z,255670,0,0,12394,False,True,Comedy,RU,
115842,oVfH7n0ZY2s,17.24.12,2017-12-22T16:30:02.000Z,35445,227,26,35,False,False,Film & Animation,FR,
43881,KE0Sw8fwtUs,17.26.12,2017-12-24T12:00:01.000Z,112686,10151,190,251,False,False,Entertainment,DE,
237159,OztT7aZ8Iko,18.10.03,2018-03-08T10:00:01.000Z,67590,6727,111,1072,False,False,Music,KR,
14852,AEOiOOW1evE,18.12.03,2018-03-12T01:28:59.000Z,110344,4204,73,405,False,False,Entertainment,CA,
246499,FcQWmn-kF4k,18.07.06,2018-06-06T12:00:04.000Z,422489,37884,86,2358,False,False,Entertainment,KR,
71921,8_xYGwSl4rU,18.16.01,2018-01-15T06:28:56.000Z,11431,544,6,29,False,False,Howto & Style,DE,4:01
308282,HJg0N_ujenY,18.21.05,2018-05-20T07:15:01.000Z,88348,495,211,551,False,False,Entertainment,RU,
319832,pvIdEXmf1_o,18.19.02,2018-02-18T22:23:14.000Z,50762,1336,182,452,False,False,News & Politics,RU,
26801,FFZREHZMwyA,18.03.02,2018-02-02T14:21:47.000Z,65032,470,32,149,False,False,People & Blogs,CA,
192004,1Bht6dg0Cfk,17.11.12,2017-12-09T04:56:28.000Z,113354,393,68,84,False,False,People & Blogs,IN,17:51
17807,ZpQ4Xl_v2LY,18.01.05,2018-04-26T21:35:10.000Z,246461,4633,38,230,False,False,Entertainment,CA,2:07
74783,lj7yeIQxHn8,18.07.03,2018-03-06T14:15:46.000Z,241104,1995,117,1085,False,False,News & Politics,DE,9:11
110258,coHuTFPf3Fc,17.02.12,2017-12-01T14:14:31.000Z,5436,647,3,38,False,False,Science & Technology,FR,13:35
291932,8rwyrNGKzqE,18.18.01,2018-01-17T21:54:27.000Z,70679,5431,78,392,False,False,Gaming,MX,
218490,iBFUo2SD5xA,17.15.11,2017-11-13T13:17:51.000Z,49304,1177,9,69,False,False,People & Blogs,KR,1:23
250779,KILQn9uNt4U,18.03.02,2018-01-31T11:00:49.000Z,28073,102,4,6,False,False,Gaming,KR,
355945,zNqCVTs38nU,17.18.11,2017-11-13T02:15:30.000Z,47760,132,77,41,False,False,Sports,US,0:40
321212,CVrYzB23kCg,18.03.04,2018-04-02T06:29:21.000Z,56997,1466,89,477,False,False,News & Politics,RU,5:32
83553,QccSuuqljTg,17.29.12,2017-12-27T15:00:57.000Z,65054,7021,187,512,False,False,Entertainment,FR,
57037,BHO2A7CwohU,18.01.02,2018-01-28T10:00:16.000Z,372946,32712,530,4265,False,False,Comedy,DE,
136166,PcYhtiJneHg,18.17.01,2018-01-12T15:00:02.000Z,993486,114411,887,5231,False,False,Music,GB,3:41
305849,NWPfcvKmhl8,18.19.02,2018-02-18T10:00:01.000Z,84251,5371,172,710,False,False,Entertainment,RU,
182524,W_9V30hMhTw,18.24.05,2018-05-23T01:39:01.000Z,198755,692,107,12,False,False,Entertainment,IN,
164835,zmM89ZOe-iw,18.03.02,2018-02-01T16:25:05.000Z,103496,1113,250,197,False,False,News & Politics,IN,13:34
174082,z1PAFCJfn5Y,18.02.02,2018-01-31T09:28:20.000Z,27577,72,30,7,False,False,Entertainment,IN,26:20
307813,fZn1UaroS6c,18.07.05,2018-05-05T07:00:02.000Z,2282960,92441,11403,43423,False,False,Entertainment,RU,9:24
293989,DLoFD_NZFCs,17.05.12,2017-12-04T12:08:38.000Z,10492,898,17,36,False,False,People & Blogs,RU,15:00
279213,J1QLecbRrZc,18.03.04,2018-04-02T21:30:00.000Z,41415,1515,76,171,False,False,Howto & Style,MX,11:55
291950,3Zpt3oOs-U4,18.20.01,2018-01-19T23:00:00.000Z,23708,2588,51,903,False,False,Gaming,MX,13:53
325272,7w3CzsUtf-g,17.22.12,2017-12-21T06:00:00.000Z,227959,10425,210,363,False,False,Film & Animation,RU,5:44
330406,MLMbhYGkyQc,17.30.12,2017-12-28T11:49:34.000Z,183812,577,743,134,False,False,Music,RU,4:15
337949,dbMtuJ1tZnc,18.09.01,2018-01-01T01:05:59.000Z,900285,18257,973,1459,False,False,Entertainment,US,
40847,Y8kD7G5xQJk,17.14.11,2017-11-13T17:00:05.000Z,226795,1634,433,251,False,False,Entertainment,DE,20:35
206266,ZLNttktRgiQ,18.14.05,2018-05-13T13:09:46.000Z,7454,122,4,20,False,False,Pets & Animals,JP,2:36
31870,94LqBrU3kgo,18.20.01,2018-01-18T16:19:30.000Z,123356,88,24,118,False,False,Film & Animation,CA,
212267,yLQxhCxQoKc,18.05.06,2018-06-04T15:20:55.000Z,417778,2111,351,414,False,False,Entertainment,JP,1:16:37
289132,pARVoPa2sRY,18.30.01,2018-01-29T11:00:03.000Z,29379,2140,288,838,False,False,Autos & Vehicles,MX,17:02
185257,UPAntpD_29I,18.14.01,2018-01-11T17:05:26.000Z,544172,3267,336,617,False,False,Comedy,IN,43:07
119328,sJUBsJhqlZE,18.24.02,2018-02-23T16:15:01.000Z,17095,2297,9,114,False,False,Music,FR,2:18
260693,jgzWJ9PnBz4,18.20.03,2018-03-20T02:19:43.000Z,143971,701,131,198,False,False,Entertainment,MX,
336280,YvcIeSfaB3c,17.06.12,2017-12-05T08:35:01.000Z,990016,14361,2239,4567,False,False,Entertainment,US,
190337,2ha8YQ0SyyE,18.23.04,2018-04-19T04:27:38.000Z,1453676,45020,936,3084,False,False,Music,IN,3:03
254742,2Xo9L91VDWE,17.17.12,2017-12-16T14:04:21.000Z,308549,11698,330,14877,False,False,Entertainment,MX,
111783,3OU1sMIU2DI,17.23.11,2017-11-21T09:34:53.000Z,40354,639,39,738,False,False,News & Politics,FR,
263965,F8NNRPY4tqs,18.13.05,2018-05-12T16:00:24.000Z,113622,14651,91,1769,False,False,Entertainment,MX,15:32
318655,MnIQzsQl7C0,18.04.01,2018-01-02T23:59:10.000Z,7075,18,86,104,False,False,News & Politics,RU,
167777,9e-90Sz_iN0,17.16.11,2017-11-14T11:46:04.000Z,447161,2791,286,410,False,False,Entertainment,IN,20:09
264446,WVxXBthga4E,18.20.05,2018-05-18T19:12:21.000Z,83998,688,69,41,False,False,Entertainment,MX,
307845,2Cqso4sUyFI,18.08.05,2018-05-06T07:18:50.000Z,750937,44399,3641,4490,False,False,Entertainment,RU,
85663,GqXyC9VQErI,18.16.02,2018-02-15T10:30:00.000Z,25835,231,9,11,False,False,Entertainment,FR,
180709,TUe3KAoFk50,18.01.05,2018-04-30T15:38:54.000Z,266244,1402,247,178,False,False,Entertainment,IN,23:59
318895,HguiyMzTnJ4,18.16.01,2018-01-15T14:19:44.000Z,54550,319,88,219,False,False,News & Politics,RU,
320077,W4L7aM-zmww,18.02.03,2018-03-02T05:49:41.000Z,19023,1416,1561,316,False,False,News & Politics,RU,
193850,REyEh6QzEQA,18.09.05,2018-05-03T16:34:22.000Z,28131,0,0,13,False,True,People & Blogs,IN,
53693,FnsyVY9LZZY,18.17.05,2018-05-16T14:42:28.000Z,108543,358,68,251,False,False,Entertainment,DE,
208890,ZVBhF6qByW0,18.26.03,2018-03-25T11:00:02.000Z,89406,1470,198,600,False,False,Entertainment,JP,10:43
250225,xvoERc6Etnc,17.05.12,2017-12-04T02:26:13.000Z,40652,161,34,21,False,False,Gaming,KR,
114895,QROARTwVomA,18.14.05,2018-05-13T15:57:51.000Z,18684,1422,29,704,False,False,News & Politics,FR,6:56
299982,8teL_QaG6co,18.29.03,2018-03-28T03:59:32.000Z,211301,1632,132,386,False,False,People & Blogs,RU,2:51
293488,kNTs0rx808I,17.25.11,2017-11-24T10:00:02.000Z,18245,28,6,0,False,False,People & Blogs,RU,
263085,y3L_hyglRIQ,18.30.04,2018-04-30T04:00:08.000Z,11665,304,23,34,False,False,Entertainment,MX,
197555,0-xwTI8MKO8,18.02.04,2018-04-01T07:14:33.000Z,3174035,12969,338,1572,False,False,Sports,IN,0:55
117725,f4Ps2-aPbAI,17.27.11,2017-11-26T15:15:25.000Z,8636,127,14,41,False,False,Music,FR,
213473,YMrDSkXUKkQ,18.22.05,2018-05-21T08:00:00.000Z,17138,704,11,168,False,False,Howto & Style,JP,7:34
238280,QRSK6ZD12-s,17.22.11,2017-11-18T08:42:38.000Z,688779,21456,275,4513,False,False,Entertainment,KR,10:02
351330,dDAlGl_8f9U,17.12.12,2017-12-05T18:01:42.000Z,1225593,28014,861,3978,False,False,Film & Animation,US,4:18
301055,9gvdhLq7IJQ,18.25.04,2018-04-24T10:30:00.000Z,26636,1425,81,396,False,False,People & Blogs,RU,15:16
330417,xiF6jk8esnc,17.31.12,2017-12-29T12:57:19.000Z,269887,2712,3947,489,False,False,Music,RU,
27049,rgResrM_LoA,18.15.02,2018-02-14T03:11:50.000Z,711580,9647,721,2685,False,False,People & Blogs,CA,
24391,x7K02QfyxUI,18.12.05,2018-05-11T05:34:45.000Z,24940,253,29,22,False,False,News & Politics,CA,56:52
258804,0eYop7hKwM0,18.19.02,2018-02-16T23:54:39.000Z,277315,1205,392,404,False,False,Entertainment,MX,
164017,B1D6Clmiwsw,18.04.01,2017-12-31T04:07:12.000Z,915519,11070,2875,2710,False,False,News & Politics,IN,17:21
365032,0QOPb9DlOfY,18.23.02,2018-02-15T13:00:00.000Z,121157,1951,110,162,False,False,Pets & Animals,US,1:48
309754,sadPkHu0dD0,18.03.03,2018-03-02T19:44:31.000Z,58094,9211,164,808,False,False,Science & Technology,RU,
237253,fa0K3155PbA,18.25.03,2018-03-24T06:32:53.000Z,21115,179,3,32,False,False,Music,KR,
267352,7YadMvgrZp0,17.15.12,2017-12-14T18:39:36.000Z,9585,496,10,105,False,False,People & Blogs,MX,26:17
160701,7HTw1Jz5lcQ,17.14.11,2017-11-11T03:36:47.000Z,103665,566,66,76,False,False,Film & Animation,IN,1:48
322331,gVacElsEpxQ,18.18.05,2018-05-17T17:17:08.000Z,71607,805,154,432,False,False,News & Politics,RU,
262649,RdPNtKfF8fs,18.24.04,2018-04-23T03:00:02.000Z,1464451,99667,3446,14215,False,False,Entertainment,MX,
37610,r5J8ZmrS9LE,18.30.03,2018-03-28T04:43:57.000Z,35868,207,42,162,False,False,Sports,CA,5:03
149327,TKddxONWn78,18.02.02,2018-01-20T20:51:17.000Z,153728,6121,298,970,False,False,News & Politics,GB,
53560,xS4rK64d-Rk,18.16.05,2018-05-14T16:00:12.000Z,294971,17082,2391,2898,False,False,Entertainment,DE,
58911,Ok0V5m2gPT8,18.25.01,2018-01-23T11:40:13.000Z,22917,1591,61,1516,False,False,Education,DE,
264641,YodMp1b6oYs,18.23.05,2018-05-22T20:45:02.000Z,64522,1458,152,201,False,False,Entertainment,MX,2:27
242265,m34LDqa3NLo,18.01.03,2018-02-26T09:00:05.000Z,119905,491,20,87,False,False,Entertainment,KR,3:02
239897,3iU2aA8v8BE,17.30.12,2017-12-28T15:30:01.000Z,388019,2181,233,447,False,False,Entertainment,KR,19:13
264695,xoemipzcMEQ,18.24.05,2018-05-24T01:49:06.000Z,101767,638,93,186,False,False,Entertainment,MX,
320544,O6cXen_eZvg,18.19.03,2018-03-18T14:00:16.000Z,175543,0,0,2094,False,True,News & Politics,RU,
196763,8o9bH_gPoFw,18.28.05,2018-05-27T23:30:00.000Z,50693,244,34,49,False,False,Howto & Style,IN,12:04
171052,1-phVSimuHI,17.25.12,2017-12-23T15:44:22.000Z,70258,240,58,61,False,False,Entertainment,IN,20:36
86468,bPzkD4ahNIA,18.04.03,2018-03-03T15:33:09.000Z,2429,105,12,16,False,False,Entertainment,FR,
18842,6Xw8i_N5ShU,18.16.05,2018-05-15T01:00:02.000Z,726185,8690,895,3941,False,False,Entertainment,CA,22:26
371425,GKBI_bVFSfs,18.26.01,2018-01-18T21:39:58.000Z,5179255,28582,1196,2559,False,False,Autos & Vehicles,US,1:25
108001,Yz3aBUUkSrs,17.02.12,2017-12-01T07:00:01.000Z,21532,1811,17,142,False,False,Howto & Style,FR,5:34
213050,Lb4g4UKAOUc,18.07.03,2018-03-06T03:00:00.000Z,48849,1117,737,219,False,False,Howto & Style,JP,5:46
253015,3n4_AWqo91Y,17.19.11,2017-11-17T01:52:46.000Z,76460,235,154,90,False,False,Entertainment,MX,
232700,9YKv_Y75dNI,18.05.06,2018-06-04T09:02:51.000Z,91325,583,92,393,False,False,News & Politics,KR,
253934,NNYK3aUTXao,17.05.12,2017-12-04T15:32:15.000Z,170524,523,65,266,False,False,Entertainment,MX,2:41
304820,mDrkT7rlXw0,18.12.01,2018-01-11T16:56:40.000Z,11938,1289,24,122,False,False,Entertainment,RU,
304169,HP2LmXhOkY0,17.18.12,2017-12-17T15:29:20.000Z,5698,691,21,126,False,False,Entertainment,RU,
225897,nXzWuR7PY3o,17.24.11,2017-11-23T00:05:53.000Z,19150,194,25,34,False,False,News & Politics,KR,
79290,-XItbQGbNA4,18.10.02,2018-02-09T12:21:33.000Z,47985,2210,32,386,False,False,Gaming,DE,
292020,o0H6GmTfp1U,18.02.02,2018-02-01T20:27:50.000Z,27817,44,13,10,False,False,Gaming,MX,
58716,N--YLBTDzOI,17.07.12,2017-12-05T21:19:39.000Z,9409,1158,18,398,False,False,Education,DE,17:11
80302,CHIvQNFrdEc,17.27.12,2017-12-26T10:13:48.000Z,3554,164,8,21,False,False,Science & Technology,DE,8:23
278024,M2HNP2CdJ0o,17.25.12,2017-12-25T00:59:57.000Z,1495,196,0,19,False,False,Howto & Style,MX,3:15
111285,8VW20GMTVmY,18.21.02,2018-02-20T13:07:38.000Z,4401,176,5,12,False,False,Autos & Vehicles,FR,9:51
247643,YJkknzyEerc,17.14.11,2017-11-10T10:00:02.000Z,156292,685,38,110,False,False,Film & Animation,KR,
297297,pNdcj6k8uK8,18.03.02,2018-02-02T19:37:58.000Z,5947,356,20,95,False,False,People & Blogs,RU,16:30
252937,JyWjDs2Um7w,17.18.11,2017-11-17T05:39:45.000Z,115542,537,86,59,False,False,Entertainment,MX,
162863,gkAUiba8Lb8,17.29.11,2017-11-27T13:28:22.000Z,74706,266,41,115,False,False,News & Politics,IN,
237683,ceei1LgaMkA,18.15.05,2018-05-13T13:27:38.000Z,145068,399,39,91,False,False,Music,KR,
279645,ozsC7bcKR1g,18.20.05,2018-05-18T14:30:01.000Z,54229,5601,58,328,False,False,Howto & Style,MX,11:27
191975,FrJ85qhVEqA,17.09.12,2017-12-07T14:52:50.000Z,58894,262,71,195,False,False,People & Blogs,IN,
73516,mD5HPiNaORg,17.04.12,2017-12-03T13:40:20.000Z,2209,54,29,46,False,False,News & Politics,DE,1:11
371921,sfMwXjNo3Rs,18.28.03,2018-03-17T19:00:04.000Z,437576,7991,246,915,False,False,Travel & Events,US,3:15
62552,l9NY9cbd-Ug,18.25.02,2018-02-23T15:16:21.000Z,16661,103,1,9,False,False,People & Blogs,DE,
219507,ay2wkMQdqk8,17.12.12,2017-12-09T09:00:01.000Z,141083,4296,279,791,False,False,People & Blogs,KR,4:25
94558,uZ_3mKo7nTs,18.28.04,2018-04-26T16:30:01.000Z,56997,1698,41,71,False,False,Comedy,FR,
213237,MmJHQsBbFTQ,18.07.04,2018-04-06T14:43:26.000Z,7130,102,12,27,False,False,Howto & Style,JP,10:42
298307,9DBTi8ujJDI,18.24.02,2018-02-23T16:19:12.000Z,54216,5639,175,201,False,False,People & Blogs,RU,1:32
295318,f7-vsuwjnpc,17.29.12,2017-12-28T19:40:56.000Z,37091,1621,113,263,False,False,People & Blogs,RU,
278585,qsVjGGlgn4o,18.10.02,2018-02-10T04:11:16.000Z,16717,2126,40,351,False,False,Howto & Style,MX,
117724,Llfd145Xnd0,17.27.11,2017-11-26T16:00:01.000Z,18085,599,19,20,False,False,Music,FR,
168563,hxTzYLEoGvc,17.25.11,2017-11-22T17:15:46.000Z,39946,477,47,14,False,False,Entertainment,IN,
179594,lDkI3ewgL1c,18.19.04,2018-04-17T15:27:17.000Z,89079,2034,78,525,False,False,Entertainment,IN,7:37
285948,txdgV48H44g,17.25.12,2017-12-24T15:14:54.000Z,122333,1332,37,138,False,False,Sports,MX,
173350,9u-zwfDvgrs,18.24.01,2018-01-19T15:31:08.000Z,1900233,28445,2267,3449,False,False,Entertainment,IN,7:13
22813,vw1tgc2cJuY,18.14.02,2018-02-12T16:02:45.000Z,198319,200,191,277,False,False,News & Politics,CA,1:12
288133,Oqq5b5tvwqM,18.28.04,2018-04-26T23:00:02.000Z,511454,1944,594,108,False,False,Sports,MX,
3679,EP6LRiYgsJo,18.10.06,2018-06-01T07:22:11.000Z,693967,21079,310,510,False,False,Music,CA,
190745,d-xSH9zlKpE,18.08.05,2018-05-05T04:37:00.000Z,2915253,68540,2067,2903,False,False,Music,IN,4:20
216420,OA_3A_BhloU,18.18.03,2018-03-17T12:00:05.000Z,140439,9886,127,1549,False,False,Music,JP,27:28
89865,juz7BAz1x8U,18.22.05,2018-05-20T22:09:56.000Z,205279,4009,255,1308,False,False,Entertainment,FR,
187720,AuSew0AGngE,18.14.06,2018-06-12T12:35:31.000Z,296798,38333,864,6230,False,False,Comedy,IN,
262829,8ld1q7QX3MU,18.26.04,2018-04-25T17:23:45.000Z,68355,257,677,314,False,False,Entertainment,MX,9:09
249401,lAgUSpODnsQ,18.03.05,2018-05-01T07:25:02.000Z,22312,56,3,14,False,False,Film & Animation,KR,
71467,MoIXKiQkmdY,17.19.11,2017-11-18T09:00:03.000Z,7292,440,8,30,False,False,Howto & Style,DE,10:41
331366,4lCYZuhgXS4,18.10.05,2018-05-09T12:12:25.000Z,105316,5470,365,511,False,False,Music,RU,
40815,Mr3ZmvpdSM8,17.14.11,2017-11-12T16:00:01.000Z,148357,9073,291,795,False,False,Entertainment,DE,
317208,MmIqQ7I1UmY,18.28.04,2018-04-27T15:00:02.000Z,99667,3840,272,1033,False,False,Autos & Vehicles,RU,
324116,Sgxz3P2ULZw,18.23.02,2018-02-23T04:00:00.000Z,2157,236,5,35,False,False,Gaming,RU,
308745,ZK7MuT509Kc,18.03.06,2018-06-02T18:03:21.000Z,313167,24387,499,1323,False,False,Entertainment,RU,
254687,F7yEKZpa3MQ,17.16.12,2017-12-16T00:19:31.000Z,19716,56,12,9,False,False,Entertainment,MX,
326184,UG4vSOvv57k,18.02.03,2018-02-28T17:24:02.000Z,365662,4668,630,1052,False,False,Film & Animation,RU,
273625,C2vxe1uYp-w,18.18.05,2018-05-16T13:00:01.000Z,293781,888,161,20,False,False,People & Blogs,MX,
184564,KQb4d9N-sQw,17.29.11,2017-11-23T13:30:03.000Z,4467830,279699,5094,16665,False,False,Comedy,IN,6:54
326568,GiHyTe3-4OM,18.31.03,2018-03-30T23:58:23.000Z,2670,46,3,9,False,False,Film & Animation,RU,
290416,Jv04WagX-6w,18.18.05,2018-05-17T03:55:04.000Z,131346,499,59,21,False,False,Film & Animation,MX,
323953,qK3qvsTxieI,18.21.01,2018-01-20T20:28:59.000Z,42460,3346,154,245,False,False,Gaming,RU,
290379,waMx3YieMbU,18.13.05,2018-05-11T18:56:02.000Z,11333,484,5,77,False,False,Film & Animation,MX,11:17
294840,leLZUi_Gclg,17.21.12,2017-12-20T09:41:19.000Z,18544,99,24,5,False,False,People & Blogs,RU,
256451,UgXr-k2VmiE,18.13.01,2018-01-13T06:16:32.000Z,45965,1844,289,345,False,False,Entertainment,MX,2:08:28
106451,z4xxWqe84Qw,18.24.05,2018-05-22T18:44:35.000Z,157853,2329,133,613,False,False,People & Blogs,FR,6:16
281388,tDLoMGZucxc,18.17.02,2018-02-15T15:21:39.000Z,1099445,26338,491,523,False,False,Music,MX,
305586,A5wHfHjwZk8,18.09.02,2018-02-08T10:26:09.000Z,56673,5554,565,545,False,False,Entertainment,RU,
81380,pvKs19lr69A,17.14.11,2017-11-12T21:54:40.000Z,101010,1144,90,201,False,False,Entertainment,FR,24:31
