,video_id,trending_date,publish_time,views,likes,dislikes,comment_count,comments_disabled,ratings_disabled,category_title,Country,duration
49501,8db0BQCL36w,18.14.03,2018-03-11T13:04:07.000Z,699370,16039,1989,1451,FALSE,FALSE,Entertainment,DE,4:29
296568,I2MryQI8Wvg,18.21.01,2018-01-20T10:17:28.000Z,37926,718,104,155,FALSE,FALSE,People & Blogs,RU,5:30
371773,3Mg0SCxwvMo,18.18.01,2018-01-13T15:12:54.000Z,122396,4377,163,625,FALSE,FALSE,Travel & Events,US,56:52:00
273615,gIvcl6d9nMQ,18.17.05,2018-05-16T19:25:14.000Z,37489,1015,50,123,FALSE,FALSE,People & Blogs,MX,
99195,SmoCBgb82m8,18.01.03,2018-03-01T09:45:07.000Z,11989,768,566,129,FALSE,FALSE,Sports,FR,0:04
185249,xKWUEpNrtBg,18.13.01,2018-01-11T02:10:55.000Z,66059,3759,155,314,FALSE,FALSE,Comedy,IN,
167949,dfMwWbyCxLk,17.18.11,2017-11-16T18:18:18.000Z,174536,384,115,68,FALSE,FALSE,Entertainment,IN,21:54
217093,OHzmEuT6vDs,18.24.05,2018-05-23T02:59:11.000Z,41111,1530,13,167,FALSE,FALSE,Music,JP,4:14
259856,eBqjf0AS0HY,18.07.03,2018-03-07T01:22:16.000Z,66165,10731,94,2150,FALSE,FALSE,Entertainment,MX,10:02
102829,QLMO0SnzwQ8,18.08.01,2018-01-07T10:36:46.000Z,18654,273,59,279,FALSE,FALSE,People & Blogs,FR,54:15:00
290205,lFi0lJLz3sM,18.17.04,2018-04-15T14:00:09.000Z,581445,24218,973,2115,FALSE,FALSE,Film & Animation,MX,10:59
86281,HE95Oli2cWY,18.28.02,2018-02-27T18:46:04.000Z,18777,3229,399,1814,FALSE,FALSE,Entertainment,FR,
84472,AmM0TsWc3Uo,18.21.01,2018-01-20T21:28:21.000Z,344482,2550,310,303,FALSE,FALSE,Entertainment,FR,
48758,Xrk39DCvqZo,18.04.03,2018-03-03T14:56:46.000Z,126892,2149,120,160,FALSE,FALSE,Entertainment,DE,4:20
65320,_tGtSqb8LE0,18.10.06,2018-06-09T22:30:01.000Z,529018,60416,1252,6835,FALSE,FALSE,People & Blogs,DE,
74303,JUAv5WxyBSY,18.31.01,2018-01-29T16:30:00.000Z,6184,159,39,129,FALSE,FALSE,News & Politics,DE,10:42
312832,AbL1__IZaeE,18.15.05,2018-05-14T23:10:36.000Z,153411,18802,167,3672,FALSE,FALSE,Comedy,RU,14:52
60666,Md3EEUNSA9s,17.23.12,2017-12-22T16:50:49.000Z,4608,53,10,30,FALSE,FALSE,People & Blogs,DE,
49269,uUF6pOqASPY,18.10.03,2018-03-09T11:00:07.000Z,6841,136,25,13,FALSE,FALSE,Entertainment,DE,
73156,AGsKoPq3iW0,18.13.06,2018-06-12T12:00:00.000Z,90166,3308,83,238,FALSE,FALSE,Howto & Style,DE,10:36
329411,3aMMshj-nJs,18.30.04,2018-04-30T01:24:21.000Z,142432,11044,130,1579,FALSE,FALSE,Howto & Style,RU,20:20
348814,LmO1y1ISuak,17.25.11,2017-11-20T00:39:48.000Z,51186,2106,22,320,FALSE,FALSE,Science & Technology,US,12:06
16434,jzJd3NQzu6s,18.04.04,2018-04-03T16:00:05.000Z,24310,0,0,103,FALSE,TRUE,Entertainment,CA,51:13:00
200526,PGQ1Cx_EaEo,18.13.06,2018-06-12T13:33:52.000Z,73605,507,11,108,FALSE,FALSE,Film & Animation,JP,
309086,5ZAADJhFad0,18.13.06,2018-06-11T15:32:24.000Z,58350,882,121,69,FALSE,FALSE,Entertainment,RU,
329891,yenaIyDHnTo,17.16.11,2017-07-25T10:41:47.000Z,2693,15,2,1,FALSE,FALSE,Music,RU,
71973,wv6v_9cSsUI,18.22.01,2018-01-21T09:05:03.000Z,7147,516,7,109,FALSE,FALSE,Howto & Style,DE,9:44
372357,JKP-rOESfMs,18.19.03,2018-03-08T23:54:43.000Z,850092,15695,1108,15981,FALSE,FALSE,Gaming,US,11:37
262545,fC2llloo2ag,18.22.04,2018-04-21T01:15:32.000Z,1245683,18136,581,2296,FALSE,FALSE,Entertainment,MX,
32736,PZWlGd-9aqk,18.19.04,2018-04-16T11:48:03.000Z,188165,4846,29,238,FALSE,FALSE,Film & Animation,CA,0:05
110969,IHcl6yGB1A0,17.18.11,2017-11-17T11:26:04.000Z,4208,284,6,55,FALSE,FALSE,Autos & Vehicles,FR,18:15
86269,y2R124zP7hA,18.28.02,2018-02-27T18:55:11.000Z,183649,955,96,128,FALSE,FALSE,Entertainment,FR,
317053,d_JBDdg2b1M,18.26.03,2018-03-25T22:52:07.000Z,1251,183,4,17,FALSE,FALSE,Autos & Vehicles,RU,36:53:00
278187,S8gb693GCVY,18.06.01,2018-01-05T22:32:50.000Z,17450,1075,21,171,FALSE,FALSE,Howto & Style,MX,3:17
222293,aCO6Xk4-9TM,18.28.02,2018-02-26T10:15:08.000Z,55626,0,0,0,TRUE,TRUE,People & Blogs,KR,
198170,aUrkQmYxW6U,18.23.02,2018-02-22T11:09:23.000Z,9833,183,10,39,FALSE,FALSE,News & Politics,JP,8:41
88437,KvxDbAUH638,18.23.04,2018-04-22T05:32:13.000Z,15350,0,0,0,TRUE,TRUE,Entertainment,FR,10:07
307234,X5jCz9sSReo,18.18.04,2018-04-17T15:00:03.000Z,123116,389,131,314,FALSE,FALSE,Entertainment,RU,
86674,x3j7upTMH18,18.08.03,2018-03-07T20:52:50.000Z,4326,150,89,15,FALSE,FALSE,Entertainment,FR,1:46:26
279789,u0fp_elZKEU,18.05.06,2018-06-04T22:28:40.000Z,15935,1176,60,95,FALSE,FALSE,Howto & Style,MX,33:46:00
195755,8uP-fpQJT3s,18.05.05,2018-05-04T03:02:22.000Z,50155,2335,35,489,FALSE,FALSE,Education,IN,
12928,T4e8_FClVSA,18.09.02,2018-02-07T14:00:07.000Z,58516,201,24,36,FALSE,FALSE,Entertainment,CA,2:45
198848,gEOBhTS296k,18.27.04,2018-04-26T07:33:52.000Z,62392,0,0,12,FALSE,TRUE,News & Politics,JP,
164112,BGlNp0Qu1GE,18.07.01,2018-01-05T13:05:10.000Z,111144,255,79,70,FALSE,FALSE,News & Politics,IN,
79046,7_EfG41wlwA,18.12.01,2018-01-10T13:02:12.000Z,58765,2903,205,446,FALSE,FALSE,Gaming,DE,11:48
279861,BLZYFsY1GzA,18.12.06,2018-06-10T20:58:05.000Z,196012,12945,518,1185,FALSE,FALSE,Howto & Style,MX,0:15
264423,4JIm98s5Vuw,18.19.05,2018-05-18T03:41:42.000Z,120522,341,66,0,FALSE,FALSE,Entertainment,MX,
195037,QTNvSxTdyQ0,17.23.12,2017-12-22T03:10:19.000Z,44136,2598,26,526,FALSE,FALSE,Education,IN,
255150,fIGeXbG-YoU,17.23.12,2017-12-22T23:59:34.000Z,17992,174,6,10,FALSE,FALSE,Entertainment,MX,0:52
115078,3CehWvRxUnU,18.25.05,2018-05-23T13:11:05.000Z,25482,232,43,333,FALSE,FALSE,News & Politics,FR,1:53
197048,xLTyB3tMOm0,17.17.11,2017-11-16T15:36:46.000Z,127803,1913,145,8,FALSE,FALSE,Sports,IN,6:27:32
108304,YzZcl2FPx9E,17.29.12,2017-12-28T05:00:00.000Z,9745,872,11,50,FALSE,FALSE,Howto & Style,FR,2:07
225327,3WTzKrYwGqM,18.08.06,2018-06-06T13:00:01.000Z,520374,4599,267,843,FALSE,FALSE,People & Blogs,KR,
290611,ovWjjsSUXtc,17.24.11,2017-11-23T08:47:13.000Z,9729,30,6,2,FALSE,FALSE,Education,MX,
307681,uGG4s1NcAzI,18.03.05,2018-05-01T11:12:17.000Z,207716,2238,2135,986,FALSE,FALSE,Entertainment,RU,
187585,AQJPbaSkEms,18.08.06,2018-06-05T06:32:36.000Z,1080709,43095,4677,3706,FALSE,FALSE,Comedy,IN,3:37
68261,FaLsBBjmsRk,18.09.03,2018-03-08T13:30:00.000Z,88790,3375,53,317,FALSE,FALSE,Autos & Vehicles,DE,10:20
356632,NHrwcQQ38bA,18.28.01,2018-01-22T16:00:56.000Z,1597365,43308,474,2068,FALSE,FALSE,Sports,US,4:28
112615,SJpTbLTBNSY,18.05.01,2018-01-04T08:33:35.000Z,19582,0,0,0,TRUE,TRUE,News & Politics,FR,
315678,BOzCyB31rlE,18.18.05,2018-05-17T14:12:29.000Z,30187,1140,52,209,FALSE,FALSE,Sports,RU,7:33
319202,xOoEt7Tmag0,18.27.01,2018-01-26T06:57:35.000Z,7756,272,14,70,FALSE,FALSE,News & Politics,RU,
195568,u2iDurluSvM,18.20.03,2018-03-19T02:48:51.000Z,51045,4264,44,287,FALSE,FALSE,Education,IN,35:18:00
37504,5ahOHSDX-lA,18.23.03,2018-03-21T22:59:20.000Z,304057,10630,152,924,FALSE,FALSE,Sports,CA,10:32
62310,KV_aP6PhFmM,18.17.02,2018-02-16T15:00:02.000Z,38122,912,45,396,FALSE,FALSE,People & Blogs,DE,
329243,NUPRQ2oam_M,18.15.04,2018-04-14T17:06:40.000Z,377857,47635,1427,2972,FALSE,FALSE,Howto & Style,RU,
212485,qEWAjvCWK7A,18.08.06,2018-06-07T09:38:01.000Z,51612,1556,213,201,FALSE,FALSE,Entertainment,JP,
264535,mvQ2gJ--txE,18.21.05,2018-05-19T17:47:00.000Z,36788,471,34,112,FALSE,FALSE,Entertainment,MX,19:42
69603,MHBb46lJ8vo,18.29.01,2018-01-28T11:00:03.000Z,6482,659,10,234,FALSE,FALSE,Sports,DE,8:39
74724,v8sllSTP7DI,18.03.03,2018-03-02T10:18:15.000Z,6438,27,12,47,FALSE,FALSE,News & Politics,DE,
243223,_PB_W3HcLm4,18.22.03,2018-03-19T12:49:39.000Z,43305,738,13,75,FALSE,FALSE,Entertainment,KR,
212099,QnD4sLHTNXE,18.02.06,2018-06-01T09:10:37.000Z,48418,874,47,193,FALSE,FALSE,Entertainment,JP,12:04
321852,Tk4PpStsnHo,18.02.05,2018-05-01T11:05:03.000Z,10647,1095,24,41,FALSE,FALSE,News & Politics,RU,15:01
309201,n2mtMZ05WIQ,17.26.11,2017-11-25T10:33:58.000Z,539781,30219,2719,2171,FALSE,FALSE,Science & Technology,RU,10:46
351046,O6epKIw7W5M,18.14.06,2018-05-31T16:00:06.000Z,1020859,23219,1273,2527,FALSE,FALSE,Science & Technology,US,3:45
256771,aVpqCci-zi0,18.19.01,2018-01-18T18:25:06.000Z,343254,27136,1046,10675,FALSE,FALSE,Entertainment,MX,6:56
166806,pAZkLzigKqo,18.08.05,2018-05-06T16:18:02.000Z,143373,751,111,68,FALSE,FALSE,News & Politics,IN,23:11
59069,xAWFdletWSg,18.03.03,2018-03-02T10:00:06.000Z,4037,460,24,204,FALSE,FALSE,Education,DE,14:46
280598,LtJ4PeVtSas,17.26.12,2017-12-26T01:05:54.000Z,156172,29150,58,2089,FALSE,FALSE,Music,MX,3:39
254546,XkLguQbwr0A,17.14.12,2017-12-13T15:00:02.000Z,7010,109,3,22,FALSE,FALSE,Entertainment,MX,
312140,_9OmE-H4pH4,18.21.03,2018-03-18T04:41:43.000Z,1764443,20810,50001,5649,FALSE,FALSE,Comedy,RU,
72042,rs4kffYk8gA,18.29.01,2018-01-28T17:00:06.000Z,21263,1882,22,115,FALSE,FALSE,Howto & Style,DE,7:24
213282,tVluK8-AsHY,18.20.04,2018-03-28T10:00:09.000Z,1913,21,0,0,FALSE,FALSE,Howto & Style,JP,0:43
221213,5hjkuzYtTPg,18.30.01,2018-01-27T16:16:25.000Z,47095,282,18,56,FALSE,FALSE,People & Blogs,KR,1:37:35
314254,wNYjId1LWDI,17.09.12,2017-12-08T12:00:03.000Z,146977,11543,222,599,FALSE,FALSE,Sports,RU,6:19
54453,kjBG-sUf1hc,18.26.05,2018-05-24T22:45:00.000Z,1448830,9694,920,425,FALSE,FALSE,Entertainment,DE,4:47
74427,V6xaH62bCVY,18.08.02,2018-02-07T16:23:00.000Z,7756,182,12,82,FALSE,FALSE,News & Politics,DE,26:44:00
222401,l2dbfYL69Ew,18.03.03,2018-03-02T10:55:13.000Z,12783,920,80,87,FALSE,FALSE,People & Blogs,KR,2:02:03
211155,lJhFrUEDDJU,18.18.05,2018-05-17T12:00:06.000Z,21365,765,64,92,FALSE,FALSE,Entertainment,JP,3:12
303810,lYcuNy_q7PE,17.06.12,2017-12-05T19:30:01.000Z,32299,188,23,78,FALSE,FALSE,Entertainment,RU,21:08
84040,oY52Mp2Hb6Y,18.09.01,2018-01-08T15:00:04.000Z,803264,3734,1945,914,FALSE,FALSE,Entertainment,FR,20:05
307232,h_d4M_shqUE,18.18.04,2018-04-17T09:58:28.000Z,48372,3012,125,557,FALSE,FALSE,Entertainment,RU,
87348,#NAME?,18.23.03,2018-03-21T16:15:34.000Z,276788,16572,274,659,FALSE,FALSE,Entertainment,FR,3:16
240780,RHZmanSSZzg,18.24.01,2018-01-23T11:07:41.000Z,247065,6061,154,2669,FALSE,FALSE,Entertainment,KR,4:26
65714,NU8rFsUg2tI,17.03.12,2017-12-02T19:00:01.000Z,3985,118,5,26,FALSE,FALSE,Film & Animation,DE,
176573,YclmLlqtl6k,18.07.03,2018-03-06T11:56:54.000Z,189261,807,139,84,FALSE,FALSE,Entertainment,IN,
23199,#NAME?,18.07.03,2018-03-06T23:38:21.000Z,8748,6,1,6,FALSE,FALSE,News & Politics,CA,
329651,TK-RJaEYkyc,18.24.05,2018-05-23T07:29:31.000Z,36853,3233,52,169,FALSE,FALSE,Howto & Style,RU,8:23
255978,u89N4xmaSyo,18.04.01,2018-01-03T23:01:31.000Z,27026,164,6,17,FALSE,FALSE,Entertainment,MX,
149940,6jV798JxoTY,17.19.11,2017-11-07T21:00:00.000Z,67113,3870,80,516,FALSE,FALSE,People & Blogs,GB,25:51:00
31628,h91J4RNDmW8,17.25.12,2017-12-24T02:37:23.000Z,960561,9153,667,4461,FALSE,FALSE,Film & Animation,CA,11:14
25221,QhM93ENjMuA,17.19.11,2017-11-18T12:09:31.000Z,28384,200,12,35,FALSE,FALSE,People & Blogs,CA,
298439,fdzesp8T850,18.26.02,2018-02-25T16:38:58.000Z,35524,3305,84,758,FALSE,FALSE,People & Blogs,RU,4:47
289892,vnTUUy_ovDI,18.21.02,2018-02-20T23:34:01.000Z,19160,5640,15,1328,FALSE,FALSE,Film & Animation,MX,
203223,8TMPbux_XQ0,18.23.04,2018-04-22T08:24:45.000Z,56605,106,38,57,FALSE,FALSE,People & Blogs,JP,2:57
3457,70qndlGsQAs,18.29.05,2018-05-25T22:16:53.000Z,1754744,34608,2219,9129,FALSE,FALSE,Music,CA,3:05
106215,QVdADtkWDcw,18.14.05,2018-05-13T22:46:46.000Z,2360,306,37,188,FALSE,FALSE,People & Blogs,FR,
349322,R8C9rZQlcKM,18.13.01,2018-01-09T07:16:45.000Z,8177,491,3,105,FALSE,FALSE,Science & Technology,US,4:12
88583,9uKd19f4F5M,18.26.04,2018-04-25T21:17:20.000Z,621527,13589,190,2305,FALSE,FALSE,Entertainment,FR,0:45
295703,WtCkdHFIBqs,18.04.01,2018-01-04T04:00:03.000Z,4029,359,5,12,FALSE,FALSE,People & Blogs,RU,
294510,2AH0Z6B5c_M,17.15.12,2017-12-14T14:47:30.000Z,10254,535,24,42,FALSE,FALSE,People & Blogs,RU,9:48
356358,O3ttybJghsc,18.02.01,2017-12-26T05:26:03.000Z,1145202,8821,619,2661,FALSE,FALSE,Sports,US,8:38
82849,kmlshuEmThQ,17.15.12,2017-12-12T16:30:01.000Z,94172,9100,600,1569,FALSE,FALSE,Entertainment,FR,17:48
255686,7ve69E3uSOM,17.30.12,2017-12-30T00:35:06.000Z,5887,371,12,31,FALSE,FALSE,Entertainment,MX,12:22
257778,MZ08i_kuSX4,18.03.02,2018-02-02T21:18:09.000Z,4456,56,6,51,FALSE,FALSE,Entertainment,MX,1:20:59
289739,cw1kBPZjbyg,18.25.01,2018-01-23T19:27:18.000Z,3827494,120973,4568,22743,FALSE,FALSE,Film & Animation,MX,22:00
89671,HB52AtZQeEk,18.19.05,2018-05-17T21:51:21.000Z,107136,1562,108,243,FALSE,FALSE,Entertainment,FR,
167732,NMioU5WLbaY,17.15.11,2017-11-13T17:37:36.000Z,36980,70,17,6,FALSE,FALSE,Entertainment,IN,3:48
232479,cBCurldzXBk,18.30.05,2018-05-28T01:01:04.000Z,2054196,6229,291,1978,FALSE,FALSE,News & Politics,KR,0:34
342349,M84oouivF7k,18.21.04,2018-04-18T17:13:16.000Z,435338,23194,370,1091,FALSE,FALSE,Entertainment,US,
108058,IJ_4Yj7igus,17.07.12,2017-12-06T15:07:03.000Z,17767,1708,24,111,FALSE,FALSE,Howto & Style,FR,7:32
255363,oIfKygDg_SE,17.26.12,2017-12-25T17:00:05.000Z,118683,8732,107,957,FALSE,FALSE,Entertainment,MX,2:47
286133,awoSQooGpLc,18.07.01,2018-01-06T19:38:05.000Z,976260,60751,676,4224,FALSE,FALSE,Sports,MX,4:31
183188,_MBDzGNYsFo,18.01.06,2018-05-30T13:00:03.000Z,484924,31400,2038,2585,FALSE,FALSE,Entertainment,IN,2:53
81279,J2NvOVX01U0,18.19.02,2018-02-18T17:44:56.000Z,13060,35,48,39,FALSE,FALSE,Travel & Events,DE,
95641,akDf7eFlN0c,17.29.11,2017-11-26T16:00:00.000Z,185820,7516,281,726,FALSE,FALSE,Gaming,FR,
78534,Jj7TSJEqXpc,17.18.11,2017-11-17T18:00:26.000Z,4129,283,11,50,FALSE,FALSE,Gaming,DE,0:55
253331,KuA5I1IGnpw,17.24.11,2017-11-24T05:03:46.000Z,32403,4556,74,958,FALSE,FALSE,Entertainment,MX,
72686,e-4wQfK6D4Y,18.16.04,2018-04-15T15:24:23.000Z,4223,367,10,76,FALSE,FALSE,Howto & Style,DE,10:49
262870,eNVC3KoQRkc,18.27.04,2018-04-26T17:02:58.000Z,234791,14491,133,1053,FALSE,FALSE,Entertainment,MX,3:01
15746,NNJJGlyjPYE,18.24.03,2018-03-23T12:37:49.000Z,12423,629,7,62,FALSE,FALSE,Entertainment,CA,1:43
173183,7fXh6Cru7Mw,18.22.01,2018-01-20T14:30:01.000Z,180564,621,271,76,FALSE,FALSE,Entertainment,IN,22:45
322978,LSS9KEQWcqk,18.14.06,2018-06-13T09:42:28.000Z,101215,596,52,355,FALSE,FALSE,News & Politics,RU,1:49
255490,lA3_xogAezs,17.28.12,2017-12-27T01:34:13.000Z,66162,164,186,46,FALSE,FALSE,Entertainment,MX,
83281,iZ9tijjN8dU,17.24.12,2017-12-23T14:35:10.000Z,30859,137,32,16,FALSE,FALSE,Entertainment,FR,
302580,WHXVPxLwoSc,18.29.05,2018-05-27T09:34:09.000Z,95193,4327,372,425,FALSE,FALSE,People & Blogs,RU,
288586,N3tNV525zS8,18.26.05,2018-05-25T23:37:30.000Z,38056,1206,26,132,FALSE,FALSE,Sports,MX,
279893,x-qhQespWm0,17.14.11,2017-11-13T15:57:02.000Z,106497,7989,177,806,FALSE,FALSE,Music,MX,8:06
304069,0RhTiXxTpwI,17.15.12,2017-12-13T09:37:32.000Z,945679,46897,13175,6877,FALSE,FALSE,Entertainment,RU,1:02:37
297438,0qxHVUJSzek,18.06.02,2018-02-05T19:19:32.000Z,22405,271,20,38,FALSE,FALSE,People & Blogs,RU,6:19
53074,dEyZSrCUu6U,18.09.05,2018-05-08T00:21:41.000Z,138628,2632,88,245,FALSE,FALSE,Entertainment,DE,1:26
193431,2S1B1pV9bOE,18.22.03,2018-03-20T15:28:17.000Z,50511,4387,155,209,FALSE,FALSE,People & Blogs,IN,4:07:06
273437,grUr32zzqNI,18.13.05,2018-05-12T03:28:54.000Z,219886,1037,145,22,FALSE,FALSE,People & Blogs,MX,
43892,_qZMZuI2KYQ,17.26.12,2017-12-25T11:56:00.000Z,1214608,145157,12658,28502,FALSE,FALSE,Entertainment,DE,10:04
82571,YAxbmR5k8Yc,17.09.12,2017-12-06T17:34:47.000Z,445387,32028,965,1958,FALSE,FALSE,Entertainment,FR,3:43
62257,CbIYLlylZeU,18.15.02,2018-02-15T11:00:00.000Z,1210,167,6,78,FALSE,FALSE,People & Blogs,DE,
229045,k1eau18TBTM,18.24.02,2018-02-23T07:27:14.000Z,34688,0,0,571,FALSE,TRUE,News & Politics,KR,26:02:00
332989,uzCxM2qFWeI,18.14.01,2018-01-12T16:00:02.000Z,57581,2041,32,360,FALSE,FALSE,People & Blogs,US,6:42
255595,E7diZbUK7DM,17.29.12,2017-12-28T18:44:30.000Z,24069,464,24,140,FALSE,FALSE,Entertainment,MX,5:22
100154,I-BtGADdjjA,18.22.04,2018-04-21T19:22:48.000Z,3397,30,23,2,FALSE,FALSE,Sports,FR,3:59
322654,zGB5DMXRgcQ,18.31.05,2018-05-31T07:59:37.000Z,49170,2287,4403,919,FALSE,FALSE,News & Politics,RU,
289645,z7szCbj1jv4,18.07.01,2018-01-05T19:24:11.000Z,87472,4296,61,307,FALSE,FALSE,Film & Animation,MX,51:59:00
205331,e8F6QzSz1LQ,18.12.06,2018-06-10T15:34:26.000Z,366003,6649,346,746,FALSE,FALSE,Comedy,JP,
193975,ny__LB_WFfI,18.20.05,2018-05-15T15:12:44.000Z,1231800,3646,1807,955,FALSE,FALSE,People & Blogs,IN,
216881,fJgBepyY5lY,18.02.05,2018-05-01T01:00:01.000Z,62318,1443,76,103,FALSE,FALSE,Music,JP,
269103,1v-fs9VtBPA,18.25.01,2018-01-25T01:39:10.000Z,2561,4,0,1,FALSE,FALSE,People & Blogs,MX,
348938,xe8Id7pDNOM,17.05.12,2017-11-28T14:00:04.000Z,322376,12291,261,2955,FALSE,FALSE,Science & Technology,US,7:56
17284,53MMklb-sUQ,18.23.04,2018-04-22T04:06:35.000Z,419119,3159,412,1113,FALSE,FALSE,Entertainment,CA,3:15
51230,AdaLnoiFvgM,18.07.04,2018-04-06T16:00:01.000Z,27948,1549,33,122,FALSE,FALSE,Entertainment,DE,4:37
62776,_NRtDj6bfnQ,18.06.03,2018-03-04T11:00:05.000Z,24925,361,35,114,FALSE,FALSE,People & Blogs,DE,29:04:00
295114,ylpnmHLvNnU,17.26.12,2017-12-25T10:00:14.000Z,654287,21965,1381,3472,FALSE,FALSE,People & Blogs,RU,7:47
283699,jU0I6t5fXLI,17.31.12,2017-12-30T23:15:36.000Z,919934,76743,2173,11646,FALSE,FALSE,Comedy,MX,7:49
203189,76BXG9z0sX8,18.22.04,2018-04-21T14:27:42.000Z,7409,60,0,9,FALSE,FALSE,People & Blogs,JP,12:31
26624,gXI61LgUc-A,18.25.01,2018-01-23T23:15:22.000Z,214344,10586,137,2560,FALSE,FALSE,People & Blogs,CA,25:40:00
282425,K8nt1Dm800Y,18.28.04,2018-04-27T18:13:03.000Z,21409,3169,16,358,FALSE,FALSE,Music,MX,3:29
295373,PoZkNVyjqkE,17.30.12,2017-12-29T13:19:46.000Z,22550,137,18,32,FALSE,FALSE,People & Blogs,RU,
323530,BADgnV51P5E,18.26.05,2018-05-25T07:00:00.000Z,30784,2150,56,271,FALSE,FALSE,Pets & Animals,RU,10:24
311775,Q83WPRvaJLc,18.25.02,2018-02-24T21:41:38.000Z,2080,43,8,9,FALSE,FALSE,Comedy,RU,
301477,B7GgCc2bpio,18.03.05,2018-05-03T03:00:01.000Z,3785,256,1,30,FALSE,FALSE,People & Blogs,RU,
172257,rSoMWY5iDAw,18.09.01,2018-01-05T15:44:01.000Z,350504,15127,510,1874,FALSE,FALSE,Entertainment,IN,11:14
15068,_pJegu1P_yE,18.15.03,2018-03-12T20:02:56.000Z,1358172,122187,4532,52706,FALSE,FALSE,Entertainment,CA,
171771,7XrF2bn7LgU,18.03.01,2017-12-29T18:56:33.000Z,1324966,14267,1871,902,FALSE,FALSE,Entertainment,IN,
301428,YlePWVteUmc,18.02.05,2018-05-01T09:22:24.000Z,8105,109,5,42,FALSE,FALSE,People & Blogs,RU,
18919,n1DLaN4a-Qo,18.17.05,2018-05-16T22:00:06.000Z,123214,6613,141,2497,FALSE,FALSE,Entertainment,CA,4:15
330845,s8HVH4sh02k,18.27.02,2018-02-26T19:20:58.000Z,76768,9275,64,457,FALSE,FALSE,Music,RU,4:57
299798,Dmd1LJpsfns,18.26.03,2018-03-25T09:26:30.000Z,48935,3409,65,358,FALSE,FALSE,People & Blogs,RU,
39842,PnS1B6aCSPk,17.19.12,2017-12-18T23:16:59.000Z,2484,174,1,28,FALSE,FALSE,Education,CA,18:49
108686,#NAME?,18.31.01,2018-01-28T10:20:31.000Z,297953,13886,254,3467,FALSE,FALSE,Howto & Style,FR,6:03
221047,cxMkU4sJ7WM,18.26.01,2018-01-23T02:07:12.000Z,312427,347,153,164,FALSE,FALSE,People & Blogs,KR,
304035,seTptWfEjAI,17.14.12,2017-12-13T17:05:41.000Z,132407,1058,302,663,FALSE,FALSE,Entertainment,RU,
96377,GpuSiHLLAuc,18.10.03,2018-03-10T03:49:33.000Z,97141,6037,401,14,FALSE,FALSE,Gaming,FR,5:26:16
245143,m72esFj6lI0,18.13.05,2018-05-12T14:00:06.000Z,24240,81,2,3,FALSE,FALSE,Entertainment,KR,1:25
186422,QhGMAV94G48,18.03.04,2018-03-31T12:25:05.000Z,199445,2522,321,319,FALSE,FALSE,Comedy,IN,7:54
323253,j39Dp9GX-lk,18.21.02,2018-02-20T18:46:08.000Z,20642,2185,52,1039,FALSE,FALSE,Pets & Animals,RU,8:25
210229,LZBW-X0ip7A,18.30.04,2018-04-30T00:00:02.000Z,12956,346,20,0,TRUE,FALSE,Entertainment,JP,2:30
309477,8Wo5DLXJebk,18.15.01,2018-01-13T22:32:04.000Z,250936,10641,721,956,FALSE,FALSE,Science & Technology,RU,
91132,i7ukVwJur_Q,18.14.06,2018-06-12T23:22:05.000Z,1780097,11288,1028,1946,FALSE,FALSE,Entertainment,FR,
40504,6yhVuyE0e08,18.08.05,2018-05-07T21:00:00.000Z,101298,5270,288,611,FALSE,FALSE,Education,CA,5:20
163143,ad1nNuaZc2g,17.07.12,2017-12-05T14:03:40.000Z,69808,558,100,182,FALSE,FALSE,News & Politics,IN,30:42:00
272410,hTiI5QGV8yQ,18.16.04,2018-04-12T19:30:24.000Z,20213,99,8,11,FALSE,FALSE,People & Blogs,MX,
60593,70_OAPOVcIQ,17.21.12,2017-12-20T19:12:16.000Z,12558,1900,10,220,FALSE,FALSE,People & Blogs,DE,8:37
203025,x2NZnbIsqwU,18.18.04,2018-04-08T13:40:46.000Z,3620,57,3,8,FALSE,FALSE,People & Blogs,JP,
371074,QDk-xa1oBXw,18.05.06,2018-05-11T00:00:04.000Z,212335,8715,183,1671,FALSE,FALSE,Howto & Style,US,10:58
88391,NBreqAVomEo,18.22.04,2018-04-21T15:00:03.000Z,67512,2714,77,73,FALSE,FALSE,Entertainment,FR,1:49
217450,dPhLMwuVQsA,18.03.03,2018-03-03T02:30:00.000Z,38230,636,65,207,FALSE,FALSE,Gaming,JP,10:19
59793,R73Kin3aM2o,17.24.11,2017-11-23T16:01:39.000Z,2545,477,1,53,FALSE,FALSE,People & Blogs,DE,11:56
101342,GJlVO7OI2yE,17.15.11,2017-11-14T20:29:05.000Z,2528,5,0,2,FALSE,FALSE,People & Blogs,FR,
31121,c1M_CRFWx4Q,18.07.06,2018-06-05T15:00:29.000Z,304685,14392,122,1814,FALSE,FALSE,Howto & Style,CA,12:21
264940,bOFOqk4OMXU,18.27.05,2018-05-26T03:02:22.000Z,312575,1150,91,87,FALSE,FALSE,Entertainment,MX,
200608,XTiVFHO_fnY,18.25.04,2018-04-24T09:30:00.000Z,31786,256,30,42,FALSE,FALSE,Science & Technology,JP,16:29
327503,p33cZ6aoVu0,18.04.06,2018-06-03T14:11:57.000Z,26462,4256,63,1018,FALSE,FALSE,Film & Animation,RU,18:27
