,video_id,trending_date,publish_time,views,likes,dislikes,comment_count,comments_disabled,ratings_disabled,category_title,Country,duration
70980,_43VTAeeRsA,18.13.05,2018-05-12T18:52:09.000Z,7512,137,4,14,False,False,Sports,DE,9:01
68211,JpDFBvfhgbk,18.01.03,2018-02-27T09:56:10.000Z,145575,4877,82,1051,False,False,Autos & Vehicles,DE,19:40
329085,Ion7NDyoGgk,18.21.03,2018-03-20T14:12:06.000Z,178157,9429,356,996,False,False,Howto & Style,RU,0:15
246538,5PC810CS7HQ,18.08.06,2018-06-05T10:36:27.000Z,97524,391,38,101,False,False,Entertainment,KR,5:56
346436,YpnV0M6XTc8,18.23.01,2018-01-16T18:09:06.000Z,192638,10752,357,770,False,False,Comedy,US,9:04
212741,BtHdcMwX-t0,18.12.06,2018-06-11T12:00:01.000Z,90093,1202,268,166,False,False,Entertainment,JP,6:54
294603,RYG4G57sE64,17.17.12,2017-12-16T02:31:24.000Z,73284,137,18,24,False,False,People & Blogs,RU,1:28
296945,u5yaxFdNgsc,18.28.01,2018-01-27T18:07:35.000Z,5643,22,8,3,False,False,People & Blogs,RU,4:16
354724,S9Xg6iUxYXU,18.04.02,2018-01-29T05:17:09.000Z,953306,4654,2622,2510,False,False,News & Politics,US,3:07
178464,4dPQZbtHYZI,18.31.03,2018-03-30T12:26:51.000Z,20883,656,36,49,False,False,Entertainment,IN,6:28
119884,CArI8QY7Wrw,18.23.03,2018-03-21T17:00:01.000Z,10236,335,9,34,False,False,Music,FR,0:27
217961,3eCZNDyGYKs,18.26.04,2018-04-25T07:40:18.000Z,126240,2428,34,464,False,False,Gaming,JP,8:44
46093,TRj_oKMx2fY,18.26.01,2018-01-24T20:00:02.000Z,418866,2192,141,315,False,False,Entertainment,DE,0:59
211102,TJYS6D-g5O4,18.17.05,2018-05-15T10:00:04.000Z,130930,10059,476,768,False,False,Entertainment,JP,13:22
81231,RWRyxRK6LQE,17.20.12,2017-12-18T08:56:46.000Z,361022,1252,139,0,True,False,Travel & Events,DE,0:59
90861,p4Hj4CcNp1U,18.09.06,2018-06-08T23:59:31.000Z,1183140,9430,870,1649,False,False,Entertainment,FR,0:06
275548,RmI1QONPfUI,18.26.02,2018-02-25T20:43:40.000Z,227248,11172,530,1042,False,False,News & Politics,MX,7:16
268689,abmTAWeaCVc,18.17.01,2018-01-15T19:30:21.000Z,42713,127,51,67,False,False,People & Blogs,MX,0:25
293145,C0uaSRmUYK0,17.19.11,2017-11-18T06:19:07.000Z,64357,1972,73,307,False,False,People & Blogs,RU,10:01
235382,MqvgN2rcctM,18.04.04,2018-04-01T08:00:04.000Z,82248,1748,56,393,False,False,Comedy,KR,3:00
300478,chcuuarHPSw,18.14.04,2018-04-13T09:13:12.000Z,84248,5621,66,355,False,False,People & Blogs,RU,13:47
187762,UQ5M6AsmBUI,17.16.11,2017-11-14T13:13:26.000Z,42652,4552,35,220,False,False,Music,IN,2:53
275571,zmw-n46pl6I,18.27.02,2018-02-27T00:16:05.000Z,5455,213,15,49,False,False,News & Politics,MX,6:00
266052,LQeLEsqwXU0,18.13.06,2018-06-12T20:33:00.000Z,89759,3770,66,251,False,False,Entertainment,MX,0:15
278163,CE51luNNays,18.04.01,2018-01-03T21:59:10.000Z,18976,1278,38,422,False,False,Howto & Style,MX,0:15
261322,WtqFjTLB8es,18.28.03,2018-03-27T03:50:01.000Z,1996556,21508,951,2166,False,False,Entertainment,MX,5:29
201861,7nILxP23p6Q,18.11.03,2018-03-10T23:36:35.000Z,5346,0,0,0,True,True,People & Blogs,JP,8:11
66385,bLBM650ha9s,18.27.01,2018-01-25T18:52:05.000Z,1047210,25264,332,2229,False,False,Film & Animation,DE,2:00
287674,mLqJpiDwcOk,18.29.03,2018-03-27T22:42:39.000Z,397034,1575,215,1233,False,False,Sports,MX,5:58
297061,uefeg8D-jdw,18.30.01,2018-01-29T10:59:55.000Z,63634,2509,204,1240,False,False,People & Blogs,RU,12:30
307511,9IRL256wY6A,18.27.04,2018-04-26T13:30:01.000Z,28683,112,46,188,False,False,Entertainment,RU,0:15
353481,k3tWCZu42PQ,17.22.11,2017-11-21T18:19:47.000Z,7576,51,34,108,False,False,News & Politics,US,24:33
309514,mb1kS26CU4M,18.25.01,2018-01-24T19:09:28.000Z,220062,18298,575,856,False,False,Science & Technology,RU,11:41
219208,PR5ThMAs-dg,17.04.12,2017-12-02T20:34:18.000Z,73268,3328,80,296,False,False,People & Blogs,KR,3:50
323432,n51jfHt1iao,18.21.04,2018-04-20T07:00:03.000Z,53537,2796,98,365,False,False,Pets & Animals,RU,10:08
80657,sibYwIOEcwI,18.21.03,2018-03-20T16:21:57.000Z,58814,2963,132,675,False,False,Science & Technology,DE,5:07
292289,nVx8DhebIqA,18.16.03,2018-03-16T00:12:05.000Z,7483,581,30,51,False,False,Gaming,MX,10:38
255783,fRpxMSofF5A,18.01.01,2017-12-31T20:42:27.000Z,43232,8504,63,843,False,False,Entertainment,MX,0:23
8364,hYM-svWN9Vw,17.27.11,2017-11-25T21:00:02.000Z,524696,29176,371,11959,False,False,Entertainment,CA,4:39
322937,FC5Ap6wNGDI,18.12.06,2018-06-11T15:01:30.000Z,57707,5036,94,1594,False,False,News & Politics,RU,7:53
280042,TSKG7W3WkQw,17.23.11,2017-11-21T14:20:29.000Z,208283,7572,196,623,False,False,Music,MX,4:24
331431,ZUSwtKYxCLg,18.17.05,2018-05-16T12:48:13.000Z,149476,4743,263,444,False,False,Music,RU,3:34
90889,bJ_Sm75TiR0,18.09.06,2018-06-08T20:54:13.000Z,171322,2755,160,544,False,False,Entertainment,FR,11:40
110881,nOYP-3xtgQE,18.21.05,2018-05-19T15:00:11.000Z,187858,11550,415,792,False,False,Science & Technology,FR,9:43
205215,VmhygSBnI6E,18.29.05,2018-05-28T09:00:02.000Z,27958,504,30,83,False,False,Comedy,JP,14:39
271288,heFaRK6FDgI,18.15.03,2018-03-14T19:31:55.000Z,22507,278,20,28,False,False,People & Blogs,MX,8:01
221694,aG7hGerbVxc,18.12.02,2018-02-09T03:16:27.000Z,29588,0,0,54,False,True,People & Blogs,KR,0:51
87710,GusOR4jjMxI,18.31.03,2018-03-30T18:04:38.000Z,7886,16,13,9,False,False,Entertainment,FR,15:15
80166,vE38YIJ1O0g,17.17.11,2017-11-16T07:50:24.000Z,5476,289,10,52,False,False,Science & Technology,DE,9:50
72496,Boc18BU3cFg,18.20.03,2018-03-18T12:22:32.000Z,39004,1751,77,505,False,False,Howto & Style,DE,13:00
78163,rk8rbM5sLdU,18.20.05,2018-05-18T21:04:42.000Z,502858,43030,99,2221,False,False,Music,DE,8:03
96262,EYMYsokp5Es,18.19.02,2018-02-17T13:05:00.000Z,11875,35,8,49,False,False,Gaming,FR,2:45
104584,SBaezQBWnR4,18.15.03,2018-03-14T13:28:37.000Z,12328,241,9,17,False,False,People & Blogs,FR,5:42
184894,bjKr2ltVKII,17.20.12,2017-12-19T05:00:01.000Z,570390,13351,212,447,False,False,Comedy,IN,6:09
319939,LEG5YG2Jb6M,18.24.02,2018-02-23T11:53:34.000Z,131055,665,480,216,False,False,News & Politics,RU,1:56
193086,0GSm6n6oob8,18.24.02,2018-02-23T07:15:56.000Z,218694,3373,153,85,False,False,People & Blogs,IN,4:15
175076,v_8WfAhkuKI,18.15.02,2018-02-13T14:15:08.000Z,103702,2624,45,333,False,False,Entertainment,IN,27:06
309607,28qhsNJDSk0,18.10.02,2018-02-09T16:00:42.000Z,9757,1106,90,132,False,False,Science & Technology,RU,4:49
184188,EnbMmUyxoMM,18.13.06,2018-06-10T08:04:57.000Z,396220,26564,737,2879,False,False,Entertainment,IN,9:26
58651,7qz_vUehmqA,17.22.11,2017-11-19T13:00:01.000Z,87774,8395,43,324,False,False,Education,DE,2:06
323508,WtJNPGbx2Wo,18.19.05,2018-05-18T08:32:25.000Z,31438,2440,35,512,False,False,Pets & Animals,RU,21:02
197431,YBW3mm63EYI,18.03.03,2018-03-01T15:57:15.000Z,438829,3934,360,26,False,False,Sports,IN,8:04:04
301191,SkcHbKCHgMI,18.28.04,2018-04-27T15:00:03.000Z,64393,4021,157,2227,False,False,People & Blogs,RU,11:33
294944,CpWK4O-pKZQ,17.23.12,2017-12-21T10:47:40.000Z,167483,3472,787,226,False,False,People & Blogs,RU,1:09
366594,Qex44E0SywU,18.30.03,2018-03-26T13:00:03.000Z,276381,10885,220,1683,False,False,Education,US,3:15
340839,dH4ZXmeEJXs,18.17.03,2018-03-09T23:00:51.000Z,2128508,264835,5210,136746,False,False,Entertainment,US,11:54
219942,_PgnO6oWQqg,17.25.12,2017-12-24T01:36:27.000Z,21476,406,2,8,False,False,People & Blogs,KR,2:46
301909,8IfKVigKXis,18.13.05,2018-05-13T05:24:57.000Z,98005,6994,95,399,False,False,People & Blogs,RU,5:15
326883,fFd7RSCJ0qQ,18.26.04,2018-04-24T19:38:08.000Z,387553,34290,374,1686,False,False,Film & Animation,RU,3:22
291976,q0pcQyK4Jqw,18.21.01,2018-01-20T23:00:03.000Z,21218,2515,43,498,False,False,Gaming,MX,11:01
94761,Y9QKJV6Pz5Y,18.08.05,2018-05-07T16:22:57.000Z,4120,34,1,2,False,False,Comedy,FR,4:03
110472,2WO7uNQtr_4,18.03.02,2018-02-02T17:06:25.000Z,10707,1310,6,203,False,False,Science & Technology,FR,9:44
170164,ZkEyaJIQyU8,17.14.12,2017-12-12T11:42:21.000Z,65413,920,15,27,False,False,Entertainment,IN,0:57
326070,2clyV8Z6ENg,18.22.02,2018-02-20T05:53:28.000Z,539877,10341,1074,1795,False,False,Film & Animation,RU,1:23:44
300620,DFNJ8xtOvus,18.17.04,2018-04-15T11:07:24.000Z,181683,1673,612,1673,False,False,People & Blogs,RU,14:52
244544,LV2_KVZZHYU,18.28.04,2018-04-26T10:01:37.000Z,45241,2186,36,190,False,False,Entertainment,KR,9:17
309862,jg7KDV_i7Ww,18.28.03,2018-03-27T13:30:18.000Z,133756,6228,233,600,False,False,Science & Technology,RU,5:24
298963,OA93LzR-mHQ,18.08.03,2018-03-07T11:00:02.000Z,14573,832,8,116,False,False,People & Blogs,RU,10:09
217965,pm1C0JJXwHg,18.26.04,2018-04-25T10:43:27.000Z,26158,0,0,87,False,True,Gaming,JP,5:20
17728,ktXQ2fo80Vk,18.30.04,2018-04-30T00:29:49.000Z,41523,763,3,26,False,False,Entertainment,CA,1:26
280013,lMa-xo6zR-Y,17.21.11,2017-11-19T11:09:09.000Z,34442,490,13,115,False,False,Music,MX,38:18
209404,_sRQjP3Knfs,18.07.04,2018-04-06T11:06:14.000Z,101057,4666,152,871,False,False,Entertainment,JP,2:24
172456,w5o5o0LfCRk,18.13.01,2018-01-12T07:10:57.000Z,305023,9854,214,1206,False,False,Entertainment,IN,2:20
293902,0LTXHpbhK3I,17.03.12,2017-12-01T13:58:33.000Z,345450,11804,560,6799,False,False,People & Blogs,RU,30:27
196873,Uo9w5oEfsj0,17.13.12,2017-12-12T15:00:04.000Z,687065,3823,1229,519,False,False,Shows,IN,21:17
156862,jm_mZqqL40M,18.05.02,2018-01-28T18:53:29.000Z,115562,13953,82,449,False,False,Film & Animation,GB,2:27
114120,2I6F9CX7TY8,18.01.04,2018-03-31T19:33:32.000Z,112592,2478,369,567,False,False,News & Politics,FR,10:09
108302,ojTZgyoQgxE,17.29.12,2017-12-28T16:21:46.000Z,4024,423,6,60,False,False,Howto & Style,FR,23:26
196223,IsFXrYUvh9o,18.17.01,2018-01-16T08:06:58.000Z,24109,1141,42,310,False,False,Howto & Style,IN,3:47
295775,L91z8r2XJPs,18.05.01,2018-01-04T05:30:00.000Z,26341,1192,31,52,False,False,People & Blogs,RU,23:32
328748,hLh9imGObd0,18.17.02,2018-02-16T10:00:02.000Z,66188,3030,440,1093,False,False,Howto & Style,RU,2:26
354205,5qx2WFpNTPs,18.06.01,2018-01-03T13:00:00.000Z,700096,33259,914,2859,False,False,News & Politics,US,7:02
177084,kFlaZL3ki0k,18.14.03,2018-03-12T10:00:32.000Z,161432,901,110,93,False,False,Entertainment,IN,22:29
91297,blr_hV84P-U,17.18.11,2017-11-17T14:13:52.000Z,11604,167,75,187,False,False,Comedy,FR,1:07:39
189562,JnoiFLWGRCg,18.10.03,2018-03-09T03:30:00.000Z,116828,3845,102,252,False,False,Music,IN,4:34
85686,GpoPd6ONbSI,18.16.02,2018-02-15T21:13:16.000Z,37845,2937,69,695,False,False,Entertainment,FR,35:15
110589,BOBSCAj6wcc,18.26.02,2018-02-25T17:00:03.000Z,6730,120,7,35,False,False,Science & Technology,FR,4:10
308779,DGiXWbEUOeM,18.04.06,2018-06-03T11:30:57.000Z,109141,11037,144,1047,False,False,Entertainment,RU,25:25
329836,81FHUX0jVLc,18.11.06,2018-06-10T10:00:01.000Z,28819,1827,20,28,False,False,Howto & Style,RU,2:44
162827,34lcrQy8lwU,17.28.11,2017-11-24T17:13:02.000Z,169607,736,285,166,False,False,News & Politics,IN,16:40
71012,dnDvpSrI-nU,18.14.05,2018-05-13T14:01:32.000Z,3874,76,3,4,False,False,Sports,DE,29:44
38336,TJsNCOEpbMs,18.31.05,2018-05-30T22:34:51.000Z,396782,15581,508,1898,False,False,Sports,CA,12:42
230145,9uwxTd_p2Fw,18.26.03,2018-03-23T03:07:05.000Z,210468,2735,177,389,False,False,News & Politics,KR,1:28:28
78587,7bNcdvZYFAc,17.22.11,2017-11-21T17:00:01.000Z,27625,3045,122,919,False,False,Gaming,DE,6:51
18647,fyNcJlwXurk,18.13.05,2018-05-11T15:30:00.000Z,578580,16574,538,1350,False,False,Entertainment,CA,6:42
28184,8_942GMxf98,18.15.04,2018-04-13T15:12:32.000Z,160820,15459,152,1502,False,False,People & Blogs,CA,3:57
82114,R6JEXjqSJjI,17.30.11,2017-11-29T16:59:19.000Z,137050,730,56,144,False,False,Entertainment,FR,0:54
208476,2_Cwn6nVZPQ,18.18.03,2018-03-17T10:30:00.000Z,203061,3250,112,938,False,False,Entertainment,JP,2:51
37965,GGGcNzY9zbo,18.29.04,2018-04-28T05:06:59.000Z,232375,7409,60,528,False,False,Sports,CA,2:19
71823,qSMI4xmlzJQ,18.04.01,2018-01-03T16:30:00.000Z,3128,255,10,212,False,False,Howto & Style,DE,3:02
163150,mwvQDS4mrpA,17.07.12,2017-12-06T09:56:42.000Z,16689,0,0,46,False,True,News & Politics,IN,10:43
276979,IQFPzATt5-4,18.29.05,2018-05-28T20:41:31.000Z,131481,7155,136,1197,False,False,News & Politics,MX,1:05:00
254728,95j36zeA9Cs,17.17.12,2017-12-16T17:00:01.000Z,225913,16736,174,935,False,False,Entertainment,MX,2:42
107088,ylmKiAqGL9o,17.29.11,2017-11-27T16:03:11.000Z,40897,2605,35,169,False,False,Education,FR,5:34
51725,dT-9Biv2PLw,18.20.04,2018-04-19T15:00:26.000Z,54991,264,54,32,False,False,Entertainment,DE,45:53
261182,AzzynZ7QcQY,18.26.03,2018-03-25T08:55:29.000Z,37135,1422,49,58,False,False,Entertainment,MX,28:30
294759,3E2dm0_8HRA,17.20.12,2017-12-19T10:47:54.000Z,80796,1758,124,484,False,False,People & Blogs,RU,11:24
274521,lz-1acWp2rw,17.02.12,2017-11-30T22:16:35.000Z,24475,876,25,161,False,False,News & Politics,MX,10:12
291402,rf4XP3-BE5Q,18.01.03,2018-02-28T22:06:22.000Z,7422,1472,9,326,False,False,Science & Technology,MX,8:52
45669,w6IdjXzVIJE,18.21.01,2018-01-20T19:49:50.000Z,112203,4316,77,433,False,False,Entertainment,DE,6:12
329860,W_5Um4yHLoo,18.14.06,2018-06-13T11:49:48.000Z,203737,18986,236,3121,False,False,Howto & Style,RU,7:14
214776,bvDKX3hXAXY,18.29.03,2018-03-28T11:00:05.000Z,206447,1941,124,256,False,False,Sports,JP,0:06
37473,KmRRQh6ppRw,18.21.03,2018-03-20T15:19:21.000Z,361215,3361,155,1045,False,False,Sports,CA,5:51
270482,0g4ef3N6sxU,18.24.02,2018-02-24T04:19:00.000Z,4645,611,3,123,False,False,People & Blogs,MX,2:37
97602,JkF8EHYafSg,17.15.12,2017-12-14T18:17:46.000Z,2417,38,2,6,False,False,Sports,FR,10:53
285279,B5IYE6p8AGQ,17.26.11,2017-11-26T03:41:40.000Z,25367,215,21,81,False,False,Sports,MX,2:49
206355,716B-pZK1So,18.22.05,2018-05-21T12:34:34.000Z,28408,757,19,289,False,False,Pets & Animals,JP,10:01
173423,912TpdiyJDs,18.25.01,2018-01-24T14:30:00.000Z,144004,513,202,59,False,False,Entertainment,IN,19:20
339015,p0xyhCn0Eow,18.04.02,2018-01-31T17:00:20.000Z,176835,4889,100,252,False,False,Entertainment,US,9:53
168813,DVuhA23Bp68,17.28.11,2017-11-27T14:25:08.000Z,57311,541,34,78,False,False,Entertainment,IN,26:00
268071,efWoSLd_fX4,18.01.01,2017-12-31T01:16:57.000Z,131609,6287,189,221,False,False,People & Blogs,MX,11:33
101186,EDz3zLtZhls,18.09.06,2018-06-07T21:24:38.000Z,70523,1549,74,13,False,False,Sports,FR,2:12:42
79027,i2Sxcq0HVY4,18.09.01,2018-01-08T19:01:59.000Z,155769,11526,678,10659,False,False,Gaming,DE,14:52
59965,kHTOkac84Ew,17.29.11,2017-11-26T20:15:32.000Z,47968,3507,103,147,False,False,People & Blogs,DE,5:03
175000,ibAs5tbC5fg,18.14.02,2018-02-10T15:20:05.000Z,396383,5201,762,533,False,False,Entertainment,IN,12:02
46633,Aa9gV6NQD9g,18.03.02,2018-02-01T15:00:00.000Z,193621,11509,250,736,False,False,Entertainment,DE,10:16
272404,oLHPg3w32qU,18.16.04,2018-04-14T21:23:49.000Z,99076,458,28,75,False,False,People & Blogs,MX,12:50
95886,PwLtAYnGgWA,18.02.01,2017-12-31T09:30:01.000Z,62143,3052,68,244,False,False,Gaming,FR,14:09
102191,g1kT-tIonhk,17.16.12,2017-12-14T17:30:00.000Z,20635,2607,27,560,False,False,People & Blogs,FR,1:20
165216,Q9PUeWuf_Tg,18.24.02,2018-02-22T06:38:12.000Z,153204,955,115,49,False,False,News & Politics,IN,4:01
72193,kUjLDC1S_Lw,18.14.02,2018-02-13T04:44:41.000Z,29841,1168,63,342,False,False,Howto & Style,DE,14:13
295285,s0HMaXNtoe0,17.29.12,2017-12-27T12:45:19.000Z,939766,71021,3669,7661,False,False,People & Blogs,RU,22:54
72453,2C0piNspchU,18.15.03,2018-03-13T17:30:01.000Z,30917,1147,62,43,False,False,Howto & Style,DE,2:49
99451,AkQwNkAAblM,18.14.03,2018-03-12T08:55:06.000Z,35729,747,21,155,False,False,Sports,FR,7:14
209709,x1nRVBrQ-2s,18.19.04,2018-04-18T08:23:17.000Z,6348,85,9,33,False,False,Entertainment,JP,7:22
59997,LcDFzxY88UA,17.30.11,2017-11-28T16:57:47.000Z,87859,5086,335,325,False,False,People & Blogs,DE,7:16
214646,zbFPUX2AQPM,18.20.03,2018-03-19T14:13:44.000Z,12909,43,3,20,False,False,Sports,JP,0:23
119543,6Bxi6hXhNyo,18.06.03,2018-03-05T14:59:53.000Z,114983,10392,314,1513,False,False,Music,FR,2:20
52378,n_1nPovdD2E,18.29.04,2018-04-26T18:30:06.000Z,85796,320,86,33,False,False,Entertainment,DE,5:57
254980,pZZhVyBR6Zw,17.20.12,2017-12-19T06:09:53.000Z,15589,120,11,8,False,False,Entertainment,MX,4:23
324776,WB7bRXxSi38,17.22.11,2017-11-21T13:00:01.000Z,69761,143,31,33,False,False,Film & Animation,RU,49:39
126518,tXoJTxPLrKM,18.12.01,2018-01-08T17:00:10.000Z,453361,35528,835,3149,False,False,Entertainment,GB,21:01
19596,YQIJ6iH6GY4,18.26.05,2018-05-25T21:50:00.000Z,88102,2844,50,307,False,False,Entertainment,CA,10:08
351849,kWku5rgaJWM,18.23.01,2018-01-16T14:59:55.000Z,1526404,1665,105,230,False,False,Film & Animation,US,1:35
335556,vZzIS17HexE,17.20.11,2017-11-15T03:11:17.000Z,42451,399,114,63,False,False,Entertainment,US,4:07
279414,yPhAR6MbOu8,18.27.04,2018-04-26T20:24:09.000Z,11073,964,43,133,False,False,Howto & Style,MX,14:25
284304,EgbumW5Z_W0,18.11.03,2018-03-11T02:00:01.000Z,34817,5203,55,548,False,False,Comedy,MX,7:59
127516,PUqi2P0ry6Y,18.04.02,2018-01-31T16:16:38.000Z,290725,4887,183,391,False,False,Entertainment,GB,0:52
107706,1eMH05yznCg,18.27.05,2018-05-26T04:50:08.000Z,27598,3074,53,411,False,False,Education,FR,20:31
295305,IUeshcIBCeo,17.29.12,2017-12-28T18:07:26.000Z,31292,1524,59,53,False,False,People & Blogs,RU,6:41
221615,k1Ujw63QjbA,18.10.02,2018-02-09T01:46:52.000Z,162626,0,0,493,False,True,People & Blogs,KR,12:31
196698,KAKkmkL78_w,18.11.05,2018-05-10T07:30:00.000Z,918421,9108,849,671,False,False,Howto & Style,IN,13:26
217921,29Q17vJ_bp4,18.20.04,2018-04-19T14:14:09.000Z,61120,963,30,0,True,False,Gaming,JP,3:15:54
295263,02aZ2Ecn_Gs,17.28.12,2017-12-26T10:00:01.000Z,527772,11389,740,1802,False,False,People & Blogs,RU,10:54
290656,GlLklM1c6qU,17.03.12,2017-12-02T14:00:01.000Z,10352,747,8,114,False,False,Education,MX,5:31
257889,vu-iCViIEKE,18.05.02,2018-02-04T21:00:05.000Z,60000,1498,86,447,False,False,Entertainment,MX,15:23
12025,OF_qbkkAF0Q,18.26.01,2018-01-25T17:00:01.000Z,47391,1008,14,150,False,False,Entertainment,CA,1:02
183714,Ubdg1z4N7Rc,18.07.06,2018-06-05T09:23:38.000Z,480365,30269,381,2153,False,False,Entertainment,IN,6:44
269985,G0Cg2nx6kVY,18.13.02,2018-02-12T04:08:21.000Z,23161,955,59,29,False,False,People & Blogs,MX,20:21
85079,6O8t4dFRe5Y,18.03.02,2018-02-02T16:30:01.000Z,11017,867,10,132,False,False,Entertainment,FR,7:53
100514,RpMJb-Oll5k,18.10.05,2018-05-09T16:42:01.000Z,32950,140,6,21,False,False,Sports,FR,4:10
113834,059LsabAHl0,18.19.03,2018-03-17T09:41:31.000Z,32604,272,28,72,False,False,News & Politics,FR,0:58
230298,HzLynCptR4E,18.29.03,2018-03-27T08:41:43.000Z,76239,1140,45,166,False,False,News & Politics,KR,4:20
215327,TnbpN95RUqU,18.03.05,2018-05-02T07:20:51.000Z,33746,126,8,9,False,False,Sports,JP,2:59
99329,d84J8Nuqi2U,18.08.03,2018-03-07T17:23:01.000Z,82037,3587,84,797,False,False,Sports,FR,5:36
250325,i94ZJHvtKCI,17.16.12,2017-12-13T10:31:06.000Z,180313,3175,33,1051,False,False,Gaming,KR,1:35
52693,xIGB6FuSMmI,18.04.05,2018-04-30T22:00:51.000Z,162819,6792,246,551,False,False,Entertainment,DE,1:26
612,w9ADYSAko78,17.18.12,2017-12-15T18:41:02.000Z,136410,2619,90,140,False,False,Music,CA,1:05:03
327267,SKNZwlNA--Q,18.20.05,2018-05-17T20:00:05.000Z,169206,400,89,60,False,False,Film & Animation,RU,44:01
303441,SP3zC40jS0c,17.23.11,2017-11-22T13:30:00.000Z,30043,70,38,78,False,False,Entertainment,RU,43:05
234180,drWAVsTuwsg,17.25.11,2017-11-21T06:00:01.000Z,359910,5236,130,3421,False,False,Comedy,KR,9:28
104505,64icKs_wg-U,18.12.03,2018-03-11T12:05:25.000Z,13948,104,10,13,False,False,People & Blogs,FR,2:46
39959,7OWTD7F1GY4,18.08.01,2018-01-07T00:00:01.000Z,187226,6940,960,2069,False,False,Education,CA,7:28
86327,_gmPcYFnpSE,18.01.03,2018-02-27T20:54:29.000Z,401531,3532,462,946,False,False,Entertainment,FR,25:37
230362,P5vHpRkqTVw,18.31.03,2018-03-29T14:29:15.000Z,60045,2185,80,183,False,False,News & Politics,KR,54:43
69560,eDNS0elOqxk,18.26.01,2018-01-25T13:20:24.000Z,4928,115,1,19,False,False,Sports,DE,12:21
109418,--FcOKEq9gU,18.01.04,2018-03-31T17:00:01.000Z,8354,214,15,24,False,False,Howto & Style,FR,37:43
114677,jdg90KkMCKo,18.03.05,2018-05-02T14:26:14.000Z,15775,90,14,40,False,False,News & Politics,FR,14:15
212416,9EwLEmEXXnk,18.07.06,2018-06-06T10:39:40.000Z,441118,9866,691,755,False,False,Entertainment,JP,1:35
7830,OK3JWmE-UWg,17.19.11,2017-11-18T02:00:01.000Z,364279,4339,574,1926,False,False,Entertainment,CA,25:29
72007,Xpk-9vA2FWM,18.27.01,2018-01-26T12:00:03.000Z,130789,10576,224,2604,False,False,Howto & Style,DE,13:17
205682,007CcyS92FI,18.24.02,2018-02-24T01:00:00.000Z,3692,303,1,26,False,False,Pets & Animals,JP,1:44
100266,p95CFwPxx3s,18.28.04,2018-04-27T15:00:05.000Z,30418,1549,52,351,False,False,Sports,FR,14:04
106941,sn1mUW2htN4,18.11.06,2018-06-10T01:39:14.000Z,32870,2001,138,468,False,False,People & Blogs,FR,12:12
328510,7qcYroJEuo0,18.23.01,2018-01-22T09:52:21.000Z,27944,1543,81,141,False,False,Howto & Style,RU,12:48
271936,6ctUDepF1UY,18.30.03,2018-03-30T00:47:05.000Z,42091,6178,235,1620,False,False,People & Blogs,MX,2:55
322063,oAHRnJc1NRA,18.09.05,2018-05-08T17:07:28.000Z,36703,1180,457,0,True,False,News & Politics,RU,54:41
242519,Yfh4A-mlO1A,18.06.03,2018-03-03T10:07:34.000Z,89863,1398,60,608,False,False,Entertainment,KR,17:27
88837,gQ3M1C-EEho,18.01.05,2018-04-30T20:01:09.000Z,295044,3679,1289,1447,False,False,Entertainment,FR,7:14
273308,5wQdFA0Yx3I,18.09.05,2018-05-08T23:28:49.000Z,56247,4600,107,309,False,False,People & Blogs,MX,7:04
272502,dpeBfNI_290,18.18.04,2018-04-17T15:30:00.000Z,16912,1532,44,186,False,False,People & Blogs,MX,12:24
70303,XBElQYUzSw0,18.21.03,2018-03-19T07:54:55.000Z,20962,126,8,48,False,False,Sports,DE,48:31
110524,X-UC9Ku37lo,18.11.02,2018-02-09T16:24:26.000Z,133517,6682,352,653,False,False,Science & Technology,FR,8:47
310293,JByixoJQh9Q,17.16.11,2017-11-15T18:00:02.000Z,99132,696,42,76,False,False,Comedy,RU,48:57
14070,_ex51a7Jfrs,18.28.02,2018-02-27T06:03:51.000Z,129687,2677,98,165,False,False,Entertainment,CA,10:05
180945,bP_HnlVnR1I,18.04.05,2018-05-01T05:33:53.000Z,386042,11112,3788,3520,False,False,Entertainment,IN,6:28
67802,2ztjIfgquRU,17.14.11,2017-11-11T21:53:58.000Z,108622,2864,34,110,False,False,Autos & Vehicles,DE,4:37
83038,nQAwk23aFIE,17.19.12,2017-12-18T08:45:18.000Z,776298,6468,321,403,False,False,Entertainment,FR,1:53
123644,VLuS34uhLJQ,18.14.03,2018-02-28T17:00:03.000Z,216603,11327,239,796,False,False,Howto & Style,GB,10:36
189086,2byhW3BOKTU,18.12.02,2018-02-07T04:30:06.000Z,5885954,111880,3933,8059,False,False,Music,IN,3:50
253095,wZm6kKSHaog,17.20.11,2017-11-19T02:19:26.000Z,57210,3515,112,360,False,False,Entertainment,MX,6:56
37239,VPwmYGteKBA,18.03.03,2018-03-02T07:36:38.000Z,307159,3929,2034,1237,False,False,Sports,CA,0:06
109610,lYXZ6gNnOmg,18.23.04,2018-04-21T10:01:22.000Z,124218,9494,104,795,False,False,Howto & Style,FR,8:41
40802,Wg6a0chf3SI,17.14.11,2017-11-12T16:30:00.000Z,112372,2984,83,328,False,False,Entertainment,DE,12:10
255771,CWLex4vldHA,18.01.01,2017-12-30T19:01:12.000Z,547286,80103,2346,10945,False,False,Entertainment,MX,14:21
